entity_id,num_source_files,source_files,company_name,cik,source_record_id,address_street,address_city,address_state,address_zip,address_country,source_name,website_url,contact_name,contact_email,phone,notes,company_status,stage,one_liner,is_gmp_facility,is_commercial,website_url_status,address_street_status,contact_name_status,contact_email_status,is_gmp_facility_status,is_commercial_status,company_name_clean,is_hq,name,google_latitude,google_longitude,google_geocode_source,google_geocode_formatted_address
ENT-000948,1,env_labs_standardized.csv,POUGHKEEPSIES' WATER TREATMENT FACILITY,,TNI02521,70 Waterworks Road,POUGHKEEPSIE,New York,,,env_labs,https://www.pokwater.com/,Dottie DiNobile,,,,,,,no_explicit_gmp,False,found_via_search,extracted,found_via_fallback_search,"checked_pages_not_found (pages_checked=6,fetched_ok=6,total_text_chars=10881)",extracted,"checked_pages_not_found (pages_checked=6,fetched_ok=6,total_text_chars=10881)",POUGHKEEPSIES WATER TREATMENT FACILITY,True,HQ Lab @ POUGHKEEPSIES WATER TREATMENT FACILITY,41.72373030000001,-73.93671429999999,google_rooftop,"70 Waterworks Rd, Poughkeepsie, NY 12601, USA"
ENT-000949,1,env_labs_standardized.csv,"Precision Analytical Laboratories, LLC",,TNI02742,,Everett,Washington,,,env_labs,https://precisionanalyticallabs.com/,Julia Redfield,,,,,,,,,found_via_search,found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Precision Analytical Laboratories,True,HQ Lab @ Precision Analytical Laboratories,47.9782457,-122.207417,google_approximate,"Everett, WA, USA"
ENT-000950,1,env_labs_standardized.csv,"Precision Petroleum Labs, Inc.",,TNI00016,5915 Star Lane,Houston,Texas,,,env_labs,https://precisionlabs.org/,,DanielZPPL@att.net,,,,,,no_explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=4,fetched_ok=4,total_text_chars=3839)",extracted,extracted,extracted,Precision Petroleum Labs,True,HQ Lab @ Precision Petroleum Labs,29.7270733,-95.4828409,google_rooftop,"5915 Star Ln, Houston, TX 77057, USA"
ENT-000951,1,env_labs_standardized.csv,PREE Laboratories,,TNI02501,"545 SW 2nd Street, Suite 202",Corvallis,Oregon,,,env_labs,https://preelab.com/,,services@preelab.com,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",PREE Laboratories,False,Corvallis Lab @ PREE Laboratories,44.5592571,-123.2619843,google_rooftop,"545 SW 2nd St #202, Corvallis, OR 97333, USA"
ENT-000952,1,env_labs_standardized.csv,PREE Laboratories LLC,,TNI02456,14625 SE 82nd Dr Suite A,Clackamas,Oregon,,,env_labs,https://preelab.com/,,services@preelab.com,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",PREE Laboratories,False,Clackamas Lab @ PREE Laboratories,45.4167289,-122.5709284,google_rooftop,"14625 SE 82nd Dr Ste A, Clackamas, OR 97015, USA"
ENT-000953,1,env_labs_standardized.csv,PriorityLab,,TNI02758,,Fort Lauderdale,Florida,,,env_labs,https://prioritylab.com/,Dr. John Shane,marketing@thornberrygroup.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,PriorityLab,True,HQ Lab @ PriorityLab,26.1224386,-80.13731740000001,google_approximate,"Fort Lauderdale, FL, USA"
ENT-000954,1,env_labs_standardized.csv,"Professional Environmental Testing and Consulting, LLC",,TNI02393,"4650 SW 51st Street, Unit 702",Davie,Florida,,,env_labs,https://petc-lab.com/,,petc702@comcast.net,,,,,,no_explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=6,fetched_ok=6,total_text_chars=30310)",extracted,extracted,extracted,Professional Environmental Testing and Consulting,True,HQ Lab @ Professional Environmental Testing and Consulting,26.058116,-80.20850999999999,google_rooftop,"4650 SW 51st St #702, Davie, FL 33314, USA"
ENT-000955,1,env_labs_standardized.csv,"Professional Testing Labs, Inc.",,TNI02675,4918 Crater Lake Ave,Medford,Oregon,,,env_labs,,,,,,,,,,,search_found_nothing,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,Professional Testing Labs,True,HQ Lab @ Professional Testing Labs,42.38713509999999,-122.8549868,google_rooftop,"4918 Crater Lake Ave, Medford, OR 97504, USA"
ENT-000956,1,env_labs_standardized.csv,Provo Water Resources Laboratory,,TNI01990,1377 S 350 E,Provo,Utah,,,env_labs,https://www.provo.gov/,,,,,,,,no_explicit_gmp,False,found_via_search,found_via_fallback_search,"checked_pages_not_found (pages_checked=3,fetched_ok=2,total_text_chars=18480)","checked_pages_not_found (pages_checked=3,fetched_ok=2,total_text_chars=18480)",extracted,"checked_pages_not_found (pages_checked=3,fetched_ok=2,total_text_chars=18480)",Provo Water Resources Laboratory,True,HQ Lab @ Provo Water Resources Laboratory,40.2159313,-111.6520957,google_rooftop,"1377 S 350 E, Provo, UT 84606, USA"
ENT-000957,1,env_labs_standardized.csv,"PSTC Food Chemistry, Inc.",,TNI01932,,Salina,Kansas,,,env_labs,,,,,,,,,,,search_found_nothing,no_website_fallback_search_failed,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,PSTC Food Chemistry,True,HQ Lab @ PSTC Food Chemistry,38.8402805,-97.61142369999999,google_approximate,"Salina, KS, USA"
ENT-000958,1,env_labs_standardized.csv,Q LABS LLC,,TNI02791,,CINCINNATI,Ohio,,,env_labs,https://www.qlaboratories.com/,Jeff Knowles,jknowles@qlaboratories.com,,,,,,explicit_gmp,,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Q LABS,True,HQ Lab @ Q LABS,39.1031182,-84.5120196,google_approximate,"Cincinnati, OH, USA"
ENT-000959,1,env_labs_standardized.csv,QUEENSBURY LABORATORY,,TNI01579,742 Bay Road,QUEENSBURY,New York,,,env_labs,https://www.queensburyny.gov/departments/water/queensbury-laboratory/,James LaFoy,,,,,,,no_explicit_gmp,False,found_via_search,extracted,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=7,total_text_chars=39441)",extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=7,total_text_chars=39441)",QUEENSBURY LABORATORY,True,HQ Lab @ QUEENSBURY LABORATORY,43.3600801,-73.6573715,google_rooftop,"742 Bay Rd, Queensbury, NY 12804, USA"
ENT-000960,1,env_labs_standardized.csv,QUEST DIAGNOSTICS INCORPORATED,,TNI03021,,CLIFTON,New Jersey,,,env_labs,https://www.questdiagnostics.com/,,,,,,,,explicit_gmp,True,found_via_search,found_via_fallback_search,"checked_pages_not_found (pages_checked=8,fetched_ok=7,total_text_chars=166474)","checked_pages_not_found (pages_checked=8,fetched_ok=7,total_text_chars=166474)",found_via_fallback_search,extracted,QUEST DIAGNOSTICS INCORPORATED,True,HQ Lab @ QUEST DIAGNOSTICS INCORPORATED,40.8654493,-74.1610268,google_approximate,"Clifton, NJ, USA"
ENT-000961,1,env_labs_standardized.csv,"R&C Joy, Inc.",,TNI00149,19020 W. Little York Rd.,Katy,Texas,,,env_labs,https://www.rcjoy.net/,Ron Joy,,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,"checked_pages_not_found (pages_checked=6,fetched_ok=6,total_text_chars=13555)",extracted,extracted,RC Joy,True,HQ Lab @ RC Joy,29.86515619999999,-95.7001406,google_rooftop,"19020 W Little York Rd, Katy, TX 77449, USA"
ENT-000962,1,env_labs_standardized.csv,R&J LABORATORIES,,TNI01571,,PENN YAN,New York,,,env_labs,,,,,,,,,,,search_found_nothing,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,RJ LABORATORIES,True,HQ Lab @ RJ LABORATORIES,42.6609026,-77.0538577,google_approximate,"Penn Yan, NY 14527, USA"
ENT-000963,1,env_labs_standardized.csv,RADIATION SAFETY SERVICES INC (RSSI),,TNI01874,6312 Oakton Street,MORTON GROVE,Illinois,,,env_labs,https://rssi.us/,Herman Cember,consult@rssi.us,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,RADIATION SAFETY SERVICES,True,HQ Lab @ RADIATION SAFETY SERVICES,42.0267576,-87.7838603,google_rooftop,"6312 Oakton St, Morton Grove, IL 60053, USA"
ENT-000964,1,env_labs_standardized.csv,RADONOVA,,TNI02421,"Södra Depågatan 2, 754 54 Uppsala",UPPSALA,Not Applicable,,,env_labs,https://radonova.se/,,privacy@radonova.org,,,,,,no_explicit_gmp,True,found_via_search,found_via_fallback_search,"checked_pages_not_found (pages_checked=1,fetched_ok=1,total_text_chars=401)",found_via_fallback_search,extracted,extracted,RADONOVA,True,HQ Lab @ RADONOVA,38.7945952,-106.5348379,google_approximate,United States
ENT-000965,1,env_labs_standardized.csv,Ramboll US Corporation,,TNI01384,,Brentwood,Tennessee,,,env_labs,https://www.ramboll.com/en-us,,,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Ramboll US,True,HQ Lab @ Ramboll US,36.0331164,-86.78277720000001,google_approximate,"Brentwood, TN, USA"
ENT-000966,1,env_labs_standardized.csv,"Rayonier Performance Fibers, LLC.",,TNI00544,,Fernandina Beach,Florida,,,env_labs,,,,,,,,,,,search_found_nothing,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,Rayonier Performance Fibers,True,HQ Lab @ Rayonier Performance Fibers,30.6696818,-81.46259189999999,google_approximate,"Fernandina Beach, FL 32034, USA"
ENT-000967,1,env_labs_standardized.csv,Red River Authority of Texas Environmental Services Laboratory,,TNI00064,3000 Hammon Rd,Wichita Falls,Texas,,,env_labs,https://rra.texas.gov/,,info@rra.texas.gov,,,,,,no_explicit_gmp,False,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=28864)",extracted,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=28864)",Red River Authority of Texas Environmental Services Laboratory,True,HQ Lab @ Red River Authority of Texas Environmental Services Laboratory,33.8800429,-98.44658179999999,google_rooftop,"3000 Hammon Rd, Wichita Falls, TX 76310, USA"
ENT-000968,1,env_labs_standardized.csv,Red Wing City Laboratory,,TNI01152,1020 East Fifth St.,Red Wing,Minnesota,,,env_labs,https://www.redwingmn.gov/483/City-Laboratory,,,,,,,,no_explicit_gmp,False,found_via_search,extracted,"checked_pages_not_found (pages_checked=6,fetched_ok=6,total_text_chars=21412)","checked_pages_not_found (pages_checked=6,fetched_ok=6,total_text_chars=21412)",extracted,"checked_pages_not_found (pages_checked=6,fetched_ok=6,total_text_chars=21412)",Red Wing City Laboratory,True,HQ Lab @ Red Wing City Laboratory,44.5707434,-92.5233962,google_range_interpolated,"1020 E 5th St, Red Wing, MN 55066, USA"
ENT-000969,1,env_labs_standardized.csv,Reference Labs LLC,,TNI02504,11654 SW Pacific HWY Suite 12A,Tigard,Oregon,,,env_labs,https://thereferencelabs.com/,Richard Holsten,richard@thereferencelabs.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,Reference Labs,True,HQ Lab @ Reference Labs,45.4373559,-122.7546536,google_rooftop,"11654 SW Pacific Hwy Ste 12A, Portland, OR 97223, USA"
ENT-000970,1,env_labs_standardized.csv,REGIONAL WATER AUTHORITY (#2239),,TNI01819,90 Sargent Drive,NEW HAVEN,Connecticut,,,env_labs,https://www.rwater.com/,"Ms. Beth Nesteriak, P.E.",bnesteriak@rwater.com,,,,,,no_explicit_gmp,False,found_via_search,extracted,found_via_fallback_search,found_via_fallback_search,extracted,"checked_pages_not_found (pages_checked=3,fetched_ok=3,total_text_chars=5103)",REGIONAL WATER AUTHORITY 2239,True,HQ Lab @ REGIONAL WATER AUTHORITY 2239,41.28908939999999,-72.9253533,google_rooftop,"90 Sargent Dr, New Haven, CT 06511, USA"
ENT-000971,1,env_labs_standardized.csv,RENSSELAER COUNTY SEWER DISTRICT #1,,TNI01437,Foot of Water Street,TROY,New York,,,env_labs,https://www.rensco.com/324/Sewer-District,Jason Wheeler,jwheeler@rensco.com,,,,,,no_explicit_gmp,False,found_via_search,extracted,found_via_fallback_search,found_via_fallback_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=27739)",RENSSELAER COUNTY SEWER DISTRICT 1,True,HQ Lab @ RENSSELAER COUNTY SEWER DISTRICT 1,42.6994986,-73.7007938,google_geometric_center,"Water St, Troy, NY 12180, USA"
ENT-000972,1,env_labs_standardized.csv,Research Triangle Institute,,TNI01400,3040 East Cornwallis Road,Research Triangle Park,North Carolina,,,env_labs,https://www.rti.org/,Tim J. Gabel,rtipress@rti.org,,,,,,explicit_gmp,True,found_via_search,extracted,extracted,extracted,found_via_fallback_search,extracted,Research Triangle Institute,True,HQ Lab @ Research Triangle Institute,35.9028395,-78.8651581,google_geometric_center,"3040 E Cornwallis Rd, Durham, NC 27709, USA"
ENT-000973,1,env_labs_standardized.csv,"RESOLUTION ANALYTICS, INC.",,TNI02272,2481 Reliance Ave,APEX,North Carolina,,,env_labs,https://resolution-analyticsgov.com/,Bruce Nemet,,,,,,,no_explicit_gmp,True,found_via_search,found_via_fallback_search,extracted,"checked_pages_not_found (pages_checked=5,fetched_ok=5,total_text_chars=9332)",extracted,extracted,RESOLUTION ANALYTICS,True,HQ Lab @ RESOLUTION ANALYTICS,35.7161277,-78.8204149,google_rooftop,"2481 Reliance Ave, Apex, NC 27539, USA"
ENT-000974,1,env_labs_standardized.csv,Richards Laboratories of Utah Inc.,,TNI01991,45 N 100 E,Pleasant Grove,Utah,,,env_labs,,,,,,,,,,,search_found_nothing,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,Richards Laboratories of Utah,True,HQ Lab @ Richards Laboratories of Utah,40.36440169999999,-111.7391248,google_rooftop,"45 N 100 E, Pleasant Grove, UT 84062, USA"
ENT-000975,1,env_labs_standardized.csv,Rio Tinto Kennecott Environmental and Industrial Hygiene Laboratory,,TNI01986,,Magna,Utah,,,env_labs,,,,,,,,,,,search_found_nothing,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,Rio Tinto Kennecott Environmental and Industrial Hygiene Laboratory,True,HQ Lab @ Rio Tinto Kennecott Environmental and Industrial Hygiene Laboratory,40.7091121,-112.1016088,google_approximate,"Magna, UT, USA"
ENT-000976,1,env_labs_standardized.csv,RJ Analytical LLC,,TNI01992,,Pleasant View,Utah,,,env_labs,https://www.rjalabs.com/,Richard Mickelsen,info@rjalabs.com,,,,,,no_explicit_gmp,True,found_via_search,found_via_fallback_search,extracted,extracted,extracted,extracted,RJ Analytical,True,HQ Lab @ RJ Analytical,41.3182755,-111.9921649,google_approximate,"Pleasant View, UT, USA"
ENT-000977,1,env_labs_standardized.csv,"RJ Lee Group, Inc.",,TNI02146,800 Presque Isle Drive,Monroeville,Pennsylvania,,,env_labs,https://www.rjleegroup.com/,"Dr. Richard Lee, CEO",clientrelations@rjleegroup.com,,,,,,explicit_gmp,True,found_via_search,extracted,extracted,extracted,found_via_fallback_search,extracted,RJ Lee Group,False,Monroeville Lab @ RJ Lee Group,40.4626302,-79.7086549,google_rooftop,"800 Presque Isle Dr, Pittsburgh, PA 15239, USA"
ENT-000978,1,env_labs_standardized.csv,"RJ Lee Group, Inc./Columbia Basin Analytical Laboratories",,TNI01797,2710 North 20th Avenue,Pasco,Washington,,,env_labs,https://www.rjleegroup.com/,,clientrelations@rjleegroup.com,,,,,,explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=56947)",extracted,found_via_fallback_search,extracted,RJ Lee Group,False,Pasco Lab @ RJ Lee Group,46.2526861,-119.119473,google_rooftop,"Lee R. Thornton Center Building (T Building), 2710 N 20th Ave, Pasco, WA 99301, USA"
ENT-000979,1,env_labs_standardized.csv,"RMB Environmental Laboratories, Inc - Burnsville",,TNI02523,501 Highway 13 E Suite #104-108,Burnsville,Minnesota,,,env_labs,https://www.rmbel.com/,Robert Borash,customerserviceBL@rmbel.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,found_via_fallback_search,extracted,extracted,extracted,RMB Environmental Laboratories,False,Burnsville Lab @ RMB Environmental Laboratories,44.7808951,-93.2680285,google_rooftop,"501 Hwy 13 E 104 108, Burnsville, MN 55337, USA"
ENT-000980,1,env_labs_standardized.csv,"RMB Environmental Laboratories, Inc. - Virginia",,TNI02598,110 ½ S 15th Avenue W,Virginia,Minnesota,,,env_labs,https://www.rmbel.com/,,customerserviceVA@rmbel.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=35603)",extracted,extracted,extracted,RMB Environmental Laboratories,False,Virginia Lab @ RMB Environmental Laboratories,47.5145898,-92.5575894,google_geometric_center,"S 15th Ave W, Virginia, MN 55792, USA"
ENT-000981,1,env_labs_standardized.csv,"RMB Environmental Laboratories, Inc.- Detroit Lakes",,TNI01182,22796 County Highway 6,Detroit Lakes,Minnesota,,,env_labs,https://www.rmbel.com/,Robert Borash,customerservice@rmbel.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,found_via_fallback_search,extracted,extracted,extracted,RMB Environmental Laboratories,False,Detroit Lakes Lab @ RMB Environmental Laboratories,46.797631,-95.926293,google_rooftop,"22796 Co Hwy 6, Detroit Lakes, MN 56501, USA"
ENT-000982,1,env_labs_standardized.csv,RMB-Pequot Lakes,,TNI02970,30968 S Washington Ave,Pequot Lakes,Minnesota,,,env_labs,https://www.rmbel.com/,,customerservicePQ@rmbel.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=35603)",extracted,extracted,extracted,RMB,True,HQ Lab @ RMB,46.6025037,-94.3103386,google_rooftop,"30968 S Washington Ave, Pequot Lakes, MN 56472, USA"
ENT-000983,1,env_labs_standardized.csv,ROCHESTER (C) WATER BUREAU,,TNI01483,,HEMLOCK,New York,,,env_labs,https://www.cityofrochester.gov/waterbureau,,,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",ROCHESTER C WATER BUREAU,True,HQ Lab @ ROCHESTER C WATER BUREAU,42.7943581,-77.60669759999999,google_approximate,"Hemlock, NY 14466, USA"
ENT-000984,1,env_labs_standardized.csv,Rochester Public Utilities,,TNI01124,,Rochester,Minnesota,,,env_labs,https://www.rpu.org/,Alex Pruett,apr uett@rpu.org,,,,,,no_explicit_gmp,False,found_via_search,extracted,extracted,extracted,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=48900)",Rochester Public Utilities,True,HQ Lab @ Rochester Public Utilities,44.0193287,-92.45883270000002,google_approximate,"Rochester, MN, USA"
ENT-000985,1,env_labs_standardized.csv,ROCKLAND COUNTY SEWER DISTRICT 1,,TNI01548,4 Route 340,ORANGEBURG,New York,,,env_labs,https://www.rocklandcountyny.gov/departments/sewer-district-1,,,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",ROCKLAND COUNTY SEWER DISTRICT 1,True,HQ Lab @ ROCKLAND COUNTY SEWER DISTRICT 1,41.0432677,-73.9442471,google_rooftop,"4 NY-340, Orangeburg, NY 10962, USA"
ENT-000986,1,env_labs_standardized.csv,Rogue Research Lab LLC,,TNI02502,3663 Rogue River Hwy,Rogue River,Oregon,,,env_labs,https://rogueresearchlab.com/,Craig Berry - Lab Director,orders@rogueresearchlab.com,,,,,,,,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Rogue Research Lab,True,HQ Lab @ Rogue Research Lab,42.4064656,-123.1481751,google_rooftop,"3663 Rogue River Hwy, Gold Hill, OR 97525, USA"
ENT-000987,1,env_labs_standardized.csv,Rose City Laboratories,,TNI02462,7200 SE Johnson Creek Blvd.,Portland,Oregon,,,env_labs,https://www.rosecitylabs.com/,CHRIS GRIFFEY,info@rosecitylabs.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,Rose City Laboratories,True,HQ Lab @ Rose City Laboratories,45.4556202,-122.5896529,google_rooftop,"7200 SE Johnson Creek Blvd, Portland, OR 97206, USA"
ENT-000988,1,env_labs_standardized.csv,"RTCA-RADON TESTING CORPORATION OF AMERICA, INC",,TNI01608,2 Hayes Street,ELMSFORD,New York,,,env_labs,https://rtca.com/,,info@rtca.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=40224)",found_via_fallback_search,extracted,extracted,RTCA RADON TESTING,True,HQ Lab @ RTCA RADON TESTING,41.0571705,-73.8192486,google_rooftop,"2 Hayes St, Elmsford, NY 10523, USA"
ENT-000989,1,env_labs_standardized.csv,RTI International,,TNI02672,3040 East Cornwallis Road,Durham,North Carolina,,,env_labs,https://www.rti.org/,"Tim J. Gabel, president and CEO of RTI",news@rti.org,,,,,,explicit_gmp,True,found_via_search,extracted,extracted,found_via_fallback_search,found_via_fallback_search,extracted,RTI International,True,HQ Lab @ RTI International,35.9028395,-78.8651581,google_geometric_center,"3040 E Cornwallis Rd, Durham, NC 27709, USA"
ENT-000990,1,env_labs_standardized.csv,"RTI Laboratories, Inc.",,TNI01993,31628 Glendale Street,Livonia,Michigan,,,env_labs,https://rtilab.com/,Jerry Singh President,sales@rtilab.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,RTI Laboratories,True,HQ Lab @ RTI Laboratories,42.3770735,-83.356308,google_rooftop,"31628 Glendale St, Livonia, MI 48150, USA"
ENT-000991,1,env_labs_standardized.csv,S and S Onsite Analytical Ltd,,TNI02352,7277 Twp. Rd. 95,Findlay,Ohio,,,env_labs,https://www.snsonsite.com/,,bschock212@aol.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=4,fetched_ok=4,total_text_chars=10528)",extracted,extracted,extracted,S and S Onsite Analytical,True,HQ Lab @ S and S Onsite Analytical,41.0728021,-83.74126419999999,google_rooftop,"7277 Township Rd 95, Findlay, OH 45840, USA"
ENT-000992,1,env_labs_standardized.csv,"SABAN ANALYTICAL, LLC",,TNI02537,201 Stuyvesant Avenue,LYNDHURST,New Jersey,,,env_labs,http://www.sabanlab.com,Stephen Pharai,spharai@sabanlab.com,,,,,,no_explicit_gmp,False,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,extracted,"checked_pages_not_found (pages_checked=5,fetched_ok=3,total_text_chars=14157)",SABAN ANALYTICAL,True,HQ Lab @ SABAN ANALYTICAL,40.8164946,-74.124774,google_rooftop,"201 Stuyvesant Ave, Lyndhurst, NJ 07071, USA"
ENT-000993,1,env_labs_standardized.csv,Sabetha Municipal Wastewater Laboratory,,TNI01931,,Sabetha,Kansas,,,env_labs,,,,,,,,,,,search_found_nothing,no_website_fallback_search_failed,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,Sabetha Municipal Wastewater Laboratory,True,HQ Lab @ Sabetha Municipal Wastewater Laboratory,39.9022223,-95.80082250000001,google_approximate,"Sabetha, KS 66534, USA"
ENT-000994,1,env_labs_standardized.csv,Sabine River Authority of Texas,,TNI00057,,Orange,Texas,,,env_labs,https://sratx.org/,David Montagne,dmontagne@sratx.org,,,,,,,,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Sabine River Authority of Texas,True,HQ Lab @ Sabine River Authority of Texas,30.0929879,-93.7365549,google_approximate,"Orange, TX, USA"
ENT-000995,1,env_labs_standardized.csv,SAFETY-KLEEN CORP-BUFFALO,,TNI01735,41 N. Gates Avenue,BUFFALO,New York,,,env_labs,https://www.safety-kleen.com/location/buffalo-ny,,info@Safety-Kleen.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=51523)",found_via_fallback_search,extracted,extracted,SAFETY KLEEN,True,HQ Lab @ SAFETY KLEEN,42.8286998,-78.8482409,google_range_interpolated,"41 N Gates Ave, Lackawanna, NY 14218, USA"
ENT-000996,1,env_labs_standardized.csv,Saint Paul Regional Water Services,,TNI01074,1900 Rice Street,St Paul,Minnesota,,,env_labs,https://www.stpaul.gov/departments/saint-paul-regional-water-services,,,,,,,,no_explicit_gmp,False,found_via_search,found_via_fallback_search,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=102436)","checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=102436)",extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=102436)",Saint Paul Regional Water Services,True,HQ Lab @ Saint Paul Regional Water Services,44.9953657,-93.1028544,google_rooftop,"1900 Rice St, St Paul, MN 55113, USA"
ENT-000997,1,env_labs_standardized.csv,Salt Lake City Water Reclamation Plant Lab,,TNI01994,2020 N Redwood Road,Salt Lake City,Utah,,,env_labs,https://www.slc.gov/utilities/projects/wrf/,Terrence Price,tprice@slcgov.com,,,,,,,,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Salt Lake City Water Reclamation Plant Lab,True,HQ Lab @ Salt Lake City Water Reclamation Plant Lab,40.8125007,-111.9378715,google_rooftop,"2020 N Redwood Rd, Salt Lake City, UT 84116, USA"
