entity_id,num_source_files,source_files,company_name,cik,source_record_id,address_street,address_city,address_state,address_zip,address_country,source_name,website_url,contact_name,contact_email,phone,notes,company_status,stage,one_liner,is_gmp_facility,is_commercial,website_url_status,address_street_status,contact_name_status,contact_email_status,is_gmp_facility_status,is_commercial_status,company_name_clean,is_hq,name
ENT-001046,1,env_labs_standardized.csv,SOUTHERN CAYUGA LAKE INTERMUNICIPAL WATER,,TNI01522,1402 East Shore Drive,ITHACA,New York,,,env_labs,https://www.boltonpoint.org/,Glenn Ratajczak,scliwc@boltonpoint.org,,,,,,no_explicit_gmp,False,found_via_search,extracted,found_via_fallback_search,extracted,extracted,"checked_pages_not_found (pages_checked=6,fetched_ok=6,total_text_chars=14922)",SOUTHERN CAYUGA LAKE INTERMUNICIPAL WATER,True,HQ Lab @ SOUTHERN CAYUGA LAKE INTERMUNICIPAL WATER
ENT-001047,1,env_labs_standardized.csv,Southern Nevada Water Authority (SNWA) Water Quality (WQ) Laboratory,,TNI02751,,Henderson,Nevada,,,env_labs,https://www.snwa.com/water-quality/,Todd Tietjen,Todd.Tietjen@snwa.com,,,,,,,,found_via_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Southern Nevada Water Authority SNWA Water Quality WQ Laboratory,True,HQ Lab @ Southern Nevada Water Authority SNWA Water Quality WQ Laboratory
ENT-001048,1,env_labs_standardized.csv,"Southern Research Laboratories, Inc.",,TNI00572,"279 Douglas Ave, Suite 1110",Altamonte Springs,Florida,,,env_labs,https://srlab.com/,helen.turner@srlab.com,sales@srlab.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,Southern Research Laboratories,True,HQ Lab @ Southern Research Laboratories
ENT-001049,1,env_labs_standardized.csv,Southern Utah University Water Laboratory,,TNI01999,351 W. University Dr.,Cedar City,Utah,,,env_labs,https://www.suu.edu/waterlab/,"Kim Weaver, Ph.D.",waterlab@suu.edu,,,,,,no_explicit_gmp,False,found_via_search,extracted,extracted,extracted,extracted,"checked_pages_not_found (pages_checked=7,fetched_ok=7,total_text_chars=14079)",Southern Utah University Water Laboratory,True,HQ Lab @ Southern Utah University Water Laboratory
ENT-001050,1,env_labs_standardized.csv,Southwest Florida Water Management District,,TNI00573,,Brooksville,Florida,,,env_labs,https://www.swfwmd.state.fl.us/,,,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Southwest Florida Water Management District,True,HQ Lab @ Southwest Florida Water Management District
ENT-001051,1,env_labs_standardized.csv,Southwest Health and Human Services,,TNI01079,,Marshall,Minnesota,,,env_labs,https://swmhhs.com/,Carol Biren,Carol.Biren@swmhhs.com,,,,,,,,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Southwest Health and Human Services,True,HQ Lab @ Southwest Health and Human Services
ENT-001052,1,env_labs_standardized.csv,Southwest Research Institute,,TNI00024,6220 Culebra Road,San Antonio,Texas,,,env_labs,https://www.swri.org/,"Maria Stothoff, Director",ask@swri.org,,,,,,explicit_gmp,True,found_via_search,extracted,extracted,found_via_fallback_search,found_via_fallback_search,extracted,Southwest Research Institute,True,HQ Lab @ Southwest Research Institute
ENT-001053,1,env_labs_standardized.csv,Southwest Utah Public Health Laboratory,,TNI02252,620 South 400 East St.,St. George,Utah,,,env_labs,https://swuhealth.gov/,"David W. Blodgett, MD, MPH",info@swuhealth.gov,,,,,,no_explicit_gmp,False,found_via_search,extracted,found_via_fallback_search,extracted,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=45867)",Southwest Utah Public Health Laboratory,True,HQ Lab @ Southwest Utah Public Health Laboratory
ENT-001054,1,env_labs_standardized.csv,SPEC LAB LLC,,TNI02896,"1505 Franklin Blvd., RM 204",Eugene,Oregon,,,env_labs,https://speclabllc.com/,Brooke Baker,speclab@speclabllc.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,SPEC LAB,True,HQ Lab @ SPEC LAB
ENT-001055,1,env_labs_standardized.csv,Specialty Analytical,,TNI02773,9011 SE Jannsen Rd.,Clackamas,Oregon,,,env_labs,https://www.specialtyanalytical.com/,Marty French Laboratory Director & CEO,info@specialtyanalytical.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,Specialty Analytical,True,HQ Lab @ Specialty Analytical
ENT-001056,1,env_labs_standardized.csv,Spectrum laboratories,,TNI02552,"400 S. 4th Street, Suite 500",Layton,Utah,,,env_labs,https://urineluck.com/,,[email protected],,,,,,no_explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=5,fetched_ok=5,total_text_chars=20839)",extracted,extracted,extracted,Spectrum laboratories,True,HQ Lab @ Spectrum laboratories
ENT-001057,1,env_labs_standardized.csv,Spheros Environmental,,TNI02491,,Port Gamble,Washington,,,env_labs,https://spherosenv.com/,Amanda Schumacher,,,,,,,,,found_via_search,found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Spheros Environmental,True,HQ Lab @ Spheros Environmental
ENT-001058,1,env_labs_standardized.csv,Spheros Environmental Group Parent Inc.,,TNI00464,,Alachua,Florida,,,env_labs,,,,,,,,,,,search_found_nothing,no_website_fallback_search_failed,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,Spheros Environmental Group Parent,True,HQ Lab @ Spheros Environmental Group Parent
ENT-001059,1,env_labs_standardized.csv,SPL - Reading,,TNI02148,"4600 Business Park Blvd, Unit D-22",Reading,Pennsylvania,,,env_labs,https://spllabs.com/,,info@spllabs.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=66740)",extracted,extracted,extracted,SPL,False,Reading Lab @ SPL
ENT-001060,1,env_labs_standardized.csv,SPL – Round Rock,,TNI00023,,Round Rock,Texas,,,env_labs,https://spllabs.com/,James Wright,info@spllabs.com,,,,,,no_explicit_gmp,True,found_via_search,found_via_fallback_search,found_via_fallback_search,extracted,extracted,extracted,SPL,False,Round Rock Lab @ SPL
ENT-001061,1,env_labs_standardized.csv,"SPL, Inc – Kilgore",,TNI00014,,Kilgore,Texas,,,env_labs,https://spllabs.com/water,,info@spllabs.com,,,,,,no_explicit_gmp,True,found_via_search,found_via_fallback_search,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=61884)",extracted,extracted,extracted,SPL,False,Kilgore Lab @ SPL
ENT-001062,1,env_labs_standardized.csv,"SPL, Inc. – Plano",,TNI00036,,Plano,Texas,,,env_labs,https://spllabs.com/,,info@spllabs.com,,,,,,explicit_gmp,True,found_via_search,found_via_fallback_search,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=66740)",extracted,found_via_fallback_search,extracted,SPL,False,Plano Lab @ SPL
ENT-001063,1,env_labs_standardized.csv,"SPL, Inc.-Conroe",,TNI00040,130 S Trade Center Pkwy,Conroe,Texas,,,env_labs,https://spllabs.com/,,info@spllabs.com,,,,,,no_explicit_gmp,True,found_via_search,found_via_fallback_search,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=66740)",extracted,extracted,extracted,SPL,False,Conroe Lab @ SPL
ENT-001064,1,env_labs_standardized.csv,Spring Street Analytical Laboratory,,TNI00229,,Klamath Falls,Oregon,,,env_labs,http://www.springstreetanalytical.com/,,waterlab@springstreetanalytical.com,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Spring Street Analytical Laboratory,True,HQ Lab @ Spring Street Analytical Laboratory
ENT-001065,1,env_labs_standardized.csv,SRN Testing Services,,TNI02690,2258 Southwind Blvd,Bartlett,Illinois,,,env_labs,https://srntest.com/,"Michelle Carpenter, PhD",mcarpenter@srntest.com,,,,,,,,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",SRN Testing Services,True,HQ Lab @ SRN Testing Services
ENT-001066,1,env_labs_standardized.csv,St George RWRF Laboratory,,TNI02000,2176 W. Treatment Plant Rd.,St George,Utah,,,env_labs,https://www.sgcity.org/pretreatmentprogram/,Juliette Curtis / Pretreatment Coordinator,[email protected],,,,,,no_explicit_gmp,False,found_via_search,extracted,extracted,extracted,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=2,total_text_chars=15796)",St George RWRF Laboratory,True,HQ Lab @ St George RWRF Laboratory
ENT-001067,1,env_labs_standardized.csv,St. Cloud Public Utilities - Water,,TNI01086,1201 7th Street South,St Cloud,Minnesota,,,env_labs,https://ci.stcloud.mn.us/PublicUtilities,Luke Langner,,,,,,,no_explicit_gmp,False,found_via_search,extracted,found_via_fallback_search,"checked_pages_not_found (pages_checked=8,fetched_ok=7,total_text_chars=61010)",extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=7,total_text_chars=61010)",St Cloud Public Utilities Water,True,HQ Lab @ St Cloud Public Utilities Water
ENT-001068,1,env_labs_standardized.csv,St. Johns County Utility Department Environmental Laboratory,,TNI00577,860 W 16th St,St. Augustine,Florida,,,env_labs,https://www.sjcfl.us/,,,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",St Johns County Utility Department Environmental Laboratory,True,HQ Lab @ St Johns County Utility Department Environmental Laboratory
ENT-001069,1,env_labs_standardized.csv,St. Johns River Water Management District,,TNI00578,4049 Reid Street,Palatka,Florida,,,env_labs,https://www.sjrwmd.com/,Dean Dobberfuhl,ddobberfuhl@sjrwmd.com,,,,,,,,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",St Johns River Water Management District,True,HQ Lab @ St Johns River Water Management District
ENT-001070,1,env_labs_standardized.csv,St. Petersburg Environmental Compliance Division Laboratory,,TNI00579,,St. Petersburg,Florida,,,env_labs,,,,,,,,,,,search_found_nothing,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,St Petersburg Environmental Compliance Division Laboratory,True,HQ Lab @ St Petersburg Environmental Compliance Division Laboratory
ENT-001071,1,env_labs_standardized.csv,State Hygienic Laboratory at The University of Iowa - Ankeny,,TNI01231,2220 S. Ankeny Blvd,Ankeny,Iowa,,,env_labs,https://shl.uiowa.edu/,"Michael Pentella, Ph.D.",ask-shl@uiowa.edu,,,,,,no_explicit_gmp,False,found_via_search,extracted,extracted,extracted,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=25937)",State Hygienic Laboratory at The University of Iowa,False,Ankeny Lab @ State Hygienic Laboratory at The University of Iowa
ENT-001072,1,env_labs_standardized.csv,State Hygienic Laboratory at The University of Iowa - Coralville,,TNI01227,2490 Crosspark Road,Coralville,Iowa,,,env_labs,https://shl.uiowa.edu/,"Michael Pentella, Ph.D.",ask-shl@uiowa.edu,,,,,,no_explicit_gmp,False,found_via_search,extracted,extracted,extracted,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=25937)",State Hygienic Laboratory at The University of Iowa,False,Coralville Lab @ State Hygienic Laboratory at The University of Iowa
ENT-001073,1,env_labs_standardized.csv,State Hygienic Laboratory at The University of Iowa - Lakeside,,TNI02235,1838 Highway 86,Milford,Iowa,,,env_labs,https://shl.uiowa.edu/,"Michael Pentella, Ph.D.",ask-shl@uiowa.edu,,,,,,no_explicit_gmp,False,found_via_search,extracted,extracted,extracted,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=25937)",State Hygienic Laboratory at The University of Iowa Lakeside,True,HQ Lab @ State Hygienic Laboratory at The University of Iowa Lakeside
ENT-001074,1,env_labs_standardized.csv,Sterling Labs (fka Environmental Monitoring and Tech),,TNI02029,509 North 3rd Avenue,Des Plaines,Illinois,,,env_labs,https://www.thesterlinglab.com/,Amanda Smith,info@thesterlinglab.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,Sterling Labs fka Environmental Monitoring and Tech,True,HQ Lab @ Sterling Labs fka Environmental Monitoring and Tech
ENT-001075,1,env_labs_standardized.csv,Sterling Labs (fka STAT Analytical),,TNI00230,509 North 3rd Avenue,Chicago,Illinois,,,env_labs,https://www.thesterlinglab.com/,Amanda Smith,info@thesterlinglab.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,Sterling Labs fka STAT Analytical,True,HQ Lab @ Sterling Labs fka STAT Analytical
ENT-001076,1,env_labs_standardized.csv,"Steven M. Traut Wells, Inc.",,TNI01191,,Alexandria,Minnesota,,,env_labs,https://www.trautwellsalex.com/,,,,,,,,no_explicit_gmp,True,found_via_search,found_via_fallback_search,"checked_pages_not_found (pages_checked=5,fetched_ok=5,total_text_chars=27372)","checked_pages_not_found (pages_checked=5,fetched_ok=5,total_text_chars=27372)",extracted,extracted,Steven M Traut Wells,True,HQ Lab @ Steven M Traut Wells
ENT-001077,1,env_labs_standardized.csv,"Stillmeadow, Inc.",,TNI00131,12852 Park One Drive,Sugar Land,Texas,,,env_labs,https://www.stillmeadow.com/,Scott Sabol – President,info@stillmeadow.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,Stillmeadow,True,HQ Lab @ Stillmeadow
ENT-001078,1,env_labs_standardized.csv,Stock Island Pump Station Lab,,TNI00435,,Key West,Florida,,,env_labs,,,,,,,,,,,search_found_nothing,no_website_fallback_search_failed,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,Stock Island Pump Station Lab,True,HQ Lab @ Stock Island Pump Station Lab
ENT-001079,1,env_labs_standardized.csv,STRIDE Center for PFAS Solutions,,TNI02750,272 Quigley Blvd,New Castle,Delaware,,,env_labs,https://www.pfasolutions.org/,"Charles Powley, PhD",info@PFASolutions.org,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,STRIDE Center for PFAS Solutions,True,HQ Lab @ STRIDE Center for PFAS Solutions
ENT-001080,1,env_labs_standardized.csv,STURGEON POINT WATER TREATMENT PLANT,,TNI01545,295 Main Street Room 350,DERBY,New York,,,env_labs,https://www.ecwa.org/,Jennifer L. Hibit,info@ecwa.org,,,,,,no_explicit_gmp,False,found_via_search,extracted,extracted,extracted,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=22235)",STURGEON POINT WATER TREATMENT PLANT,True,HQ Lab @ STURGEON POINT WATER TREATMENT PLANT
ENT-001081,1,env_labs_standardized.csv,SUFFOLK CO PUBLIC ENV HEALTH LAB,,TNI01575,,HAUPPAUGE,New York,,,env_labs,https://www.suffolkcountyny.gov/,"Natalia Medvedeva, PhD",,,,,,,,,found_via_search,found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",SUFFOLK CO PUBLIC ENV HEALTH LAB,True,HQ Lab @ SUFFOLK CO PUBLIC ENV HEALTH LAB
ENT-001082,1,env_labs_standardized.csv,SUFFOLK COUNTY WATER AUTHORITY LABORATORY,,TNI01504,4060 Sunrise Highway,HAUPPAUGE,New York,,,env_labs,https://www.scwa.com/,Thomas Schneider,,,,,,,no_explicit_gmp,False,found_via_search,extracted,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=41887)",extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=41887)",SUFFOLK COUNTY WATER AUTHORITY LABORATORY,True,HQ Lab @ SUFFOLK COUNTY WATER AUTHORITY LABORATORY
ENT-001083,1,env_labs_standardized.csv,Summit County Health Department Laboratory,,TNI02001,,Coalville,Utah,,,env_labs,https://summitcountyhealth.org/,"Dr. Phil Bondurant, MPH, LEHS",pbondurant@summitcountyutah.gov,,,,,,,,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Summit County Health Department Laboratory,True,HQ Lab @ Summit County Health Department Laboratory
ENT-001084,1,env_labs_standardized.csv,"Summit Environmental Technologies, Inc. - GA",,TNI00584,2608 Eatonton Hwy.,Haddock,Georgia,,,env_labs,https://settek.com/,,,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Summit Environmental Technologies,True,HQ Lab @ Summit Environmental Technologies
ENT-001085,1,env_labs_standardized.csv,"Summit Scientific Services, LLC (VIN 070808322480)",,TNI02427,158 Monument Road,Heber City,Utah,,,env_labs,https://www.summitscientificservices.co.za/,,[email protected],,,,,,no_explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=13089)",extracted,extracted,extracted,Summit Scientific Services,True,HQ Lab @ Summit Scientific Services
ENT-001086,1,env_labs_standardized.csv,Sunbelt Solomon Laboratory,,TNI00565,,Decatur,Tennessee,,,env_labs,https://sunbeltsolomon.com/,,info@sunbeltsolomon.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,extracted,extracted,extracted,extracted,Sunbelt Solomon Laboratory,False,Decatur Lab @ Sunbelt Solomon Laboratory
ENT-001087,1,env_labs_standardized.csv,Sunbelt Solomon Laboratory,,TNI01936,129 W Main St,Solomon,Kansas,,,env_labs,https://sunbeltsolomon.com/,,,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Sunbelt Solomon Laboratory,True,HQ Lab @ Sunbelt Solomon Laboratory
ENT-001088,1,env_labs_standardized.csv,Sunbelt Solomon Laboratory - TX,,TNI02363,1922 Martin Luther King Jr Dr,Temple,Texas,,,env_labs,https://sunbeltsolomon.com/,,,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Sunbelt Solomon Laboratory TX,True,HQ Lab @ Sunbelt Solomon Laboratory TX
ENT-001089,1,env_labs_standardized.csv,SUNY-BROCKPORT LIMNOLOGY LABORATORY,,TNI02787,,BROCKPORT,New York,,,env_labs,,,,,,,,,,,search_found_nothing,found_via_fallback_search,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,SUNY BROCKPORT LIMNOLOGY LABORATORY,True,HQ Lab @ SUNY BROCKPORT LIMNOLOGY LABORATORY
ENT-001090,1,env_labs_standardized.csv,Superior National Forest Laboratory,,TNI01149,,Ely,Minnesota,,,env_labs,,,,,,,,,,,search_found_nothing,no_website_fallback_search_failed,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,Superior National Forest Laboratory,True,HQ Lab @ Superior National Forest Laboratory
ENT-001091,1,env_labs_standardized.csv,"SVL Analytical, Inc.",,TNI00586,,Kellogg,Idaho,,,env_labs,https://www.svl.net/,Michael Desmarais,michael@svl.net,,,,,,,,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",SVL Analytical,True,HQ Lab @ SVL Analytical
ENT-001092,1,env_labs_standardized.csv,Sweetwater - Nolan County Health Department,,TNI00089,301 E. 12th St.,Sweetwater,Texas,,,env_labs,https://nolancountyhealth.com/,"Jamie Mena, RN",jmena@nolancountyhealth.com,,,,,,,,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Sweetwater Nolan County Health Department,True,HQ Lab @ Sweetwater Nolan County Health Department
ENT-001093,1,env_labs_standardized.csv,"Symbio Laboratories US, LLC",,TNI02799,,San Diego,California,,,env_labs,https://symbiolabs.us/,Mr. Erick Thacker,questions@symbiolabs.us,,,,,,,,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Symbio Laboratories US,True,HQ Lab @ Symbio Laboratories US
ENT-001094,1,env_labs_standardized.csv,Systech Environmental Corporation,,TNI01896,6211 N. Ann Arbor Road,Fredonia,Kansas,,,env_labs,https://www.go2systech.com/,,,,,,,,no_explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=24838)","checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=24838)",extracted,extracted,Systech Environmental,True,HQ Lab @ Systech Environmental
ENT-001095,1,env_labs_standardized.csv,"Talquin Electric Cooperative, Inc.",,TNI00587,1640 West Jefferson Street,Tallahassee,Florida,,,env_labs,https://www.talquinelectric.com/,"John Hallas, Ph.D.",,,,,,,no_explicit_gmp,False,found_via_search,extracted,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=35501)",extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=35501)",Talquin Electric Cooperative,True,HQ Lab @ Talquin Electric Cooperative
ENT-001096,1,env_labs_standardized.csv,Tampa Bay Water,,TNI00589,8865 Pump Station Road,Land O'Lakes,Florida,,,env_labs,https://www.tampabaywater.org/,,feedback@tampabaywater.org,,,,,,,,found_via_search,found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",found_via_fallback_search,"no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)","no_pages_fetched_ok (pages_checked=1,fetched_ok=0,total_text_chars=0)",Tampa Bay Water,True,HQ Lab @ Tampa Bay Water
ENT-001097,1,env_labs_standardized.csv,Tampa Electric Company Laboratory Services,,TNI00590,,Tampa,Florida,,,env_labs,https://www.tampaelectric.com/company/businessresources/laboratoryservices/,"Peggy Penner, Manager, Laboratory Services",papenner@tecoenergy.com,,,,,,no_explicit_gmp,False,found_via_search,found_via_fallback_search,found_via_fallback_search,found_via_fallback_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=121026)",Tampa Electric Company Laboratory Services,True,HQ Lab @ Tampa Electric Company Laboratory Services
ENT-001098,1,env_labs_standardized.csv,Tarrant County Public Health Laboratory,,TNI00118,,Fort Worth,Texas,,,env_labs,https://www.tarrantcountytx.gov/,,nturnage@tarrantcounty.com,,,,,,no_explicit_gmp,False,found_via_search,found_via_fallback_search,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=64262)",found_via_fallback_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=64262)",Tarrant County Public Health Laboratory,True,HQ Lab @ Tarrant County Public Health Laboratory
ENT-001099,1,env_labs_standardized.csv,TCEQ Air and Emissions Laboratory,,TNI01406,12100 Park 35 Circle,Austin,Texas,,,env_labs,https://www.tceq.texas.gov/,,info@tceq.texas.gov,,,,,,no_explicit_gmp,False,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=29873)",extracted,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=29873)",TCEQ Air and Emissions Laboratory,True,HQ Lab @ TCEQ Air and Emissions Laboratory
ENT-001100,1,env_labs_standardized.csv,TCEQ Sugar Land Laboratory,,TNI01407,12100 Park 35 Circle,Sugar Land,Texas,,,env_labs,https://www.tceq.texas.gov/,,info@tceq.texas.gov,,,,,,no_explicit_gmp,False,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=29873)",extracted,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=29873)",TCEQ Sugar Land Laboratory,True,HQ Lab @ TCEQ Sugar Land Laboratory
ENT-001101,1,env_labs_standardized.csv,"TechLaw, Inc.  ESAT Region 8",,TNI02263,1 Denver Federal Center Building 25,Denver,Colorado,,,env_labs,https://www.techlawinc.com/,,info@techlawinc.com,,,,,,no_explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=24401)",extracted,extracted,extracted,TechLaw,True,HQ Lab @ TechLaw
ENT-001102,1,env_labs_standardized.csv,Technical Services Laboratory,,TNI01900,,Hays,Kansas,,,env_labs,,,,,,,,,,,search_found_nothing,no_website_fallback_search_failed,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages,Technical Services Laboratory,True,HQ Lab @ Technical Services Laboratory
ENT-001103,1,env_labs_standardized.csv,Technical Testing International dba TTI Environmental Labs,,TNI00106,800 106th St,Arlington,Texas,,,env_labs,https://www.ttilabs.com/,,,,,,,,no_explicit_gmp,True,found_via_search,extracted,"checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=68355)","checked_pages_not_found (pages_checked=8,fetched_ok=8,total_text_chars=68355)",extracted,extracted,Technical Testing International,True,HQ Lab @ Technical Testing International
