lab_id,company_name,lab_name,street_address,city,state,zip_code,is_hq,company_url,contact_name,contact_email,latitude,longitude,lab_type,data_source,phone_number,clia_number,specialty,date_collected,npi_number,official_name,official_title,official_phone
CLIA_CA_01609,Pacific Dermatology Institute,Pacific Dermatology Institute,"9041 Magnolia Ave, Ste 206",Riverside,CA,92503,,,,,33.925269,-117.438056,clinical,CMS_CLIA,(951) 354-2220,05D2166469,Routine Chemistry,20250812,1740410182,BRADLEY MUDGE,President,9513542220
CLIA_CA_01610,Pacific Dermatology Institute,Pacific Dermatology Institute,1666 N Waterman Ave,San Bernardino,CA,92404,,,,,34.129634,-117.278855,clinical,CMS_CLIA,(909) 886-3376,05D2166470,Routine Chemistry,20250715,1740410182,BRADLEY MUDGE,President,9513542220
CLIA_CA_01611,Pacific Dermatology Institute,Pacific Dermatology Institute,"255 Terracina Blvd, Ste 205C",Redlands,CA,92373,,,,,34.037822,-117.20541,clinical,CMS_CLIA,(909) 793-2323,05D2166471,Routine Chemistry,20250715,1740410182,BRADLEY MUDGE,President,9513542220
CLIA_CA_01612,Pacific Dermatology Institute,Pacific Dermatology Institute,"18523 Corwin Rd, Ste G",Apple Valley,CA,92307,,,,,34.540985,-117.259938,clinical,CMS_CLIA,(760) 242-3375,05D2166472,Routine Chemistry,20250721,1740410182,BRADLEY MUDGE,President,9513542220
CLIA_CA_01613,"Sasha Salloum Md Inc, A Professional Medical Corp","Sasha Salloum Md Inc, A Professional Medical Corp",1045 E Pennsylvania Ave,Escondido,CA,92025,,,,,33.128408,-117.068647,clinical,CMS_CLIA,(760) 884-4500,05D2166539,Routine Chemistry,20220810,,,,
CLIA_CA_01614,Westside Gastro Care,Westside Gastro Care,2001 Santa Monica Blvd Ste 1286-W,Santa Monica,CA,90404,,,,,,,clinical,CMS_CLIA,(310) 285-3005,05D2166863,Routine Chemistry,20230421,,,,
CLIA_CA_01615,Sunrise Diagnostics Laboratories Inc,Sunrise Diagnostics Laboratories Inc,4111 Ocean View Blvd,Montrose,CA,91020,,,,,34.209528,-118.228008,clinical,CMS_CLIA,(818) 696-8575,05D2166864,Routine Chemistry,20251112,,,,
CLIA_CA_01616,Dynacare Diagnostic,Dynacare Diagnostic,2166 Shaw Ave Ste #104,Clovis,CA,93611,,,,,36.808498,-119.673752,clinical,CMS_CLIA,(559) 862-8636,05D2167092,Routine Chemistry,20250206,1598599482,NAVDEEP GILL,CEO,5598628636
CLIA_CA_01617,James P Lin Md Inc,James P Lin Md Inc,400 E Rincon St Ste 108,Corona,CA,92879,,,,,33.886202,-117.560865,clinical,CMS_CLIA,(949) 453-8600,05D2167094,Routine Chemistry,20200918,,,,
CLIA_CA_01618,"Golden State Dermatology Associates, Inc","Golden State Dermatology Associates, Inc","370 N Wiget Ln, Ste 250",Walnut Creek,CA,94598,,,,,37.929617,-122.027658,clinical,CMS_CLIA,(925) 278-7592,05D2167095,Routine Chemistry,20201202,,,,
CLIA_CA_01619,Exer Medical Corporation,Exer Medical Corporation,"111 S Westlake Blvd, Ste 110",Westlake Village,CA,91362,,,,,34.160765,-118.823087,clinical,CMS_CLIA,(805) 557-8177,05D2167405,Routine Chemistry,20240425,,,,
CLIA_CA_01620,Billiontoone Laboratory,Billiontoone Laboratory,3200 Whipple Rd,Union City,CA,94587,,,,,37.605574,-122.079718,clinical,CMS_CLIA,(650) 666-6443,05D2167800,Routine Chemistry,20210303,1598314437,OGUZHAN ATAY,CEO,6166074884
CLIA_CA_01621,Won K Yu Md Inc,Won K Yu Md Inc,"17400 Irvine Blvd, Ste F",Tustin,CA,92780,,,,,33.748111,-117.829179,clinical,CMS_CLIA,(714) 937-9400,05D2168636,Routine Chemistry,20250915,,,,
CLIA_CA_01622,Khaldoun Debian Md Inc,Khaldoun Debian Md Inc,"17400 Irvine Blvd, Ste F",Tustin,CA,92780,,,,,33.748111,-117.829179,clinical,CMS_CLIA,(714) 937-9400,05D2168637,Routine Chemistry,20250915,,,,
CLIA_CA_01623,Afmc Diamond Lab,Afmc Diamond Lab,"1370 Valley Vista Dr, Ste 135",Diamond Bar,CA,91765,,,,,33.998532,-117.835669,clinical,CMS_CLIA,(909) 777-8888,05D2169111,Routine Chemistry,20221027,1194493007,EVELYN LEW,Administrator,9097778888
CLIA_CA_01624,Precision Pathology Medical Group Inc,Precision Pathology Medical Group Inc,"4626 Willow Rd, Ste 102",Pleasanton,CA,94588,,,,,,,clinical,CMS_CLIA,(209) 577-1200,05D2169457,Routine Chemistry,20260203,,,,
CLIA_CA_01625,Pacific Dermatology Institute,Pacific Dermatology Institute,1801 E Tahquitz Canyon Way Ste 103,Palm Springs,CA,92262,,,,,33.823084,-116.52697,clinical,CMS_CLIA,(760) 537-5561,05D2170601,Routine Chemistry,20250722,1740410182,BRADLEY MUDGE,President,9513542220
CLIA_CA_01626,San Bernardino Gastroenterology,San Bernardino Gastroenterology,"2006 N Riverside Ave, Ste C",Rialto,CA,92377,,,,,34.1374,-117.370679,clinical,CMS_CLIA,(909) 883-2999,05D2170603,Routine Chemistry,20250829,,,,
CLIA_CA_01627,"Artius Dermatology Associates, Pc","Artius Dermatology Associates, Pc",1921 N Gateway Blvd Ste 101,Fresno,CA,93727,,,,,36.768681,-119.726439,clinical,CMS_CLIA,(559) 216-0078,05D2172071,Routine Chemistry,20240711,,,,
CLIA_CA_01628,Ocean Skin And Vein Institute,Ocean Skin And Vein Institute,3661 Torrance Blvd Ste 104,Torrance,CA,90503,,,,,33.837613,-118.350976,clinical,CMS_CLIA,(310) 370-5679,05D2173012,Routine Chemistry,20240313,,,,
CLIA_CA_01629,Advanced Dermatology Care Inc,Advanced Dermatology Care Inc,48 Fenton St,Livermore,CA,94550,,,,,37.677324,-121.783369,clinical,CMS_CLIA,(925) 328-0255,05D2173013,Routine Chemistry,20260126,,,,
CLIA_CA_01630,Golden State Dermatology,Golden State Dermatology,1074 Murietta Blvd,Livermore,CA,94550,,,,,,,clinical,CMS_CLIA,(925) 443-0980,05D2173819,Routine Chemistry,20251117,,,,
CLIA_CA_01631,Asteria Laboratory,Asteria Laboratory,"8640 W 3rd St, Ste 203",Los Angeles,CA,90048,,,,,34.073524,-118.380874,clinical,CMS_CLIA,(310) 464-0231,05D2174365,Routine Chemistry,20250508,,,,
CLIA_CA_01632,University Dermatopathology,University Dermatopathology,"2220 N. Screenland Dr, Ste 102",Burbank,CA,91505,,,,,34.188755,-118.351192,clinical,CMS_CLIA,(323) 935-8800,05D2174490,Routine Chemistry,20250919,,,,
CLIA_CA_01633,Pacific Coast Gastroenterology Inc,Pacific Coast Gastroenterology Inc,"18 Endeavor, Ste 204",Irvine,CA,92618,,,,,33.666594,-117.762727,clinical,CMS_CLIA,(949) 727-2035,05D2174772,Routine Chemistry,20260223,,,,
CLIA_CA_01634,Exer Medical Corporation,Exer Medical Corporation,395 Silver Spur Rd,Palos Verdes Peninsula,CA,90274,,,,,,,clinical,CMS_CLIA,(424) 323-3500,05D2177140,Routine Chemistry,20240619,,,,
CLIA_CA_01635,Valley Dermatology And Plastic Surgery,Valley Dermatology And Plastic Surgery,"3443 Villa Lane, Ste 10",Napa,CA,94558,,,,,38.325385,-122.294137,clinical,CMS_CLIA,(707) 927-3508,05D2177603,Routine Chemistry,20250828,,,,
CLIA_CA_01636,"American Specialty Laboratory, Inc","American Specialty Laboratory, Inc","15211 Vanowen St, Ste 204",Van Nuys,CA,91405,,,,,34.193977,-118.464282,clinical,CMS_CLIA,(818) 780-3242,05D2177888,Routine Chemistry,20251209,,,,
CLIA_CA_01637,"Octapharma Plasma, Inc","Octapharma Plasma, Inc",2415 San Pablo Dam Rd Ste 300-B,San Pablo,CA,94806,,,,,37.954635,-122.331242,clinical,CMS_CLIA,(510) 374-4815,05D2178198,Routine Chemistry,20210608,,,,
CLIA_CA_01638,Encompass Health Rehabilitation Hospital,Encompass Health Rehabilitation Hospital,35470 Whitewood Rd,Murrieta,CA,92563,,,,,,,clinical,CMS_CLIA,(951) 246-6500,05D2178538,Routine Chemistry,20201124,,,,
CLIA_CA_01639,Exer Medical Corporation,Exer Medical Corporation,6440 Platt Ave,West Hills,CA,91307,,,,,34.187325,-118.64267,clinical,CMS_CLIA,(818) 946-1103,05D2178989,Routine Chemistry,20240620,,,,
CLIA_CA_01640,Tpmg Fresno Mohs Laboratory,Tpmg Fresno Mohs Laboratory,"7300 N Fresno St, Oak Bldg Fl 3",Fresno,CA,93720,,,,,36.841113,-119.78232,clinical,CMS_CLIA,(559) 448-5233,05D2179672,Routine Chemistry,20220519,,,,
CLIA_CA_01641,Innovative Pathology Medical Group,Innovative Pathology Medical Group,21250 Hawthorne Blvd Ste 800,Torrance,CA,90503,,,,,33.836389,-118.35322,clinical,CMS_CLIA,(310) 339-5495,05D2180074,Routine Chemistry,20250509,1699385468,ALFRED LUI,President,3103395495
CLIA_CA_01642,Incinta Fertility Center,Incinta Fertility Center,"21545 Hawthorne Blvd, Pavilion B",Torrance,CA,90503,,,,,33.833241,-118.353039,clinical,CMS_CLIA,(424) 212-4087,05D2180113,Routine Chemistry,20221209,1609416700,DANIEL SIKICH,Practice Manager,3104080479
CLIA_CA_01643,Exer Medical Corporation,Exer Medical Corporation,359 Carmen Dr,Camarillo,CA,93010,,,,,34.219823,-119.050889,clinical,CMS_CLIA,(805) 914-5592,05D2180115,Routine Chemistry,20210420,,,,
CLIA_CA_01644,Salar Hazany Md Inc,Salar Hazany Md Inc,"421 N Rodeo Dr, 2nd Flr, Ste T-13",Beverly Hills,CA,90210,,,,,34.069592,-118.403404,clinical,CMS_CLIA,(310) 571-8435,05D2180720,Routine Chemistry,20260205,1093667909,SALAR HAZANY,President,2109002293
CLIA_CA_01645,Eiv Diagnostics,Eiv Diagnostics,"1477 E Shaw Ave, Ste 170",Fresno,CA,93710,,,,,36.808534,-119.761551,clinical,CMS_CLIA,(559) 777-7117,05D2181132,Routine Chemistry,20250314,,,,
CLIA_CA_01646,"Foot And Ankle Concepts, Inc.","Foot And Ankle Concepts, Inc.",2100 Solar Dr Ste 102,Oxnard,CA,93036,,,,,34.220651,-119.144819,clinical,CMS_CLIA,(805) 988-3338,05D2181230,Routine Chemistry,20220428,,,,
CLIA_CA_01647,"Symbiotica, Inc.","Symbiotica, Inc.",183 Butcher Rd Ste C,Vacaville,CA,95687,,,,,38.34404,-121.997931,clinical,CMS_CLIA,(916) 296-5666,05D2181231,Routine Chemistry,20220811,,,,
CLIA_CA_01648,Stemexpress,Stemexpress,"1743 Creekside Dr, Ste 200",Folsom,CA,95630,,,,,38.672119,-121.138978,clinical,CMS_CLIA,(530) 626-7000,05D2181681,Routine Chemistry,20251107,,,,
CLIA_CA_01649,Brio Clinical Inc,Brio Clinical Inc,"1910 S Archibald Ave, Ste U",Ontario,CA,91761,,,,,34.039044,-117.593302,clinical,CMS_CLIA,(951) 465-3500,05D2182047,Routine Chemistry,20240604,1508499393,VINCENZO SORRENTINO,CEO,9514653500
CLIA_CA_01650,National Diagnostic Laboratory,National Diagnostic Laboratory,4141 Weslin Ave,Sherman Oaks,CA,91423,,,,,34.143683,-118.431765,clinical,CMS_CLIA,(310) 717-4611,05D2182441,Routine Chemistry,20250203,,,,
CLIA_CA_01651,"Golden Coast Dermatology, Skin Cancer","Golden Coast Dermatology, Skin Cancer","26732 Crown Valley Pkwy, Ste 571",Mission Viejo,CA,92691,,,,,33.563684,-117.66473,clinical,CMS_CLIA,(949) 200-7008,05D2182444,Routine Chemistry,20250410,,,,
CLIA_CA_01652,Neogenomics Laboratories Inc.,Neogenomics Laboratories Inc.,448 W Highland Ave,Sierra Madre,CA,91024,,,,,34.164262,-118.061983,clinical,CMS_CLIA,(866) 776-5907,05D2183654,Routine Chemistry,20241008,,,,
CLIA_CA_01653,Top Rank Diagnostic Lab Llc,Top Rank Diagnostic Lab Llc,22875 Savi Ranch Pkwy Unit B,Yorba Linda,CA,92887,,,,,33.875088,-117.737033,clinical,CMS_CLIA,(945) 275-7190,05D2184501,Routine Chemistry,20220628,1821708439,SAMIUDDIN MOHAMMED,Owner,9452757190
CLIA_CA_01654,Gastroenterology And Hepatology,Gastroenterology And Hepatology,2230 Lynn Road Suite 210,Thousand Oaks,CA,91360,,,,,34.208581,-118.885122,clinical,CMS_CLIA,(808) 583-4463,05D2184866,Routine Chemistry,20231120,,,,
CLIA_CA_01655,Michael Mortazie Do,Michael Mortazie Do,368 S Glassell St,Orange,CA,92866,,,,,33.782998,-117.85317,clinical,CMS_CLIA,(714) 538-8556,05D2185459,Routine Chemistry,20240904,,,,
CLIA_CA_01656,"Hayes B. Gladstone M.D. Pc, Manteca","Hayes B. Gladstone M.D. Pc, Manteca","1660 W Yosemite, Ste 4",Manteca,CA,95337,,,,,37.797287,-121.243615,clinical,CMS_CLIA,(209) 665-3202,05D2186393,Routine Chemistry,20260128,,,,
CLIA_CA_01657,Seper Dezfoli Laboratories,Seper Dezfoli Laboratories,3816 Woodruff Ave Ste 411,Long Beach,CA,90808,,,,,33.828385,-118.116495,clinical,CMS_CLIA,(562) 257-6110,05D2186396,Routine Chemistry,20221028,,,,
CLIA_CA_01658,"Artius Dermatology Associates, Pc","Artius Dermatology Associates, Pc",2431 W March Ln Ste 100,Stockton,CA,95207,,,,,37.98519,-121.337264,clinical,CMS_CLIA,(209) 490-5050,05D2186815,Routine Chemistry,20220810,,,,
CLIA_CA_01659,Jessica Hsu Md,Jessica Hsu Md,1506 E Chapman Ave,Orange,CA,92866,,,,,33.787765,-117.837742,clinical,CMS_CLIA,(714) 538-8556,05D2187183,Routine Chemistry,20240813,,,,
CLIA_CA_01660,Golden State Dermatology Associates Inc Brentwood,Golden State Dermatology Associates Inc Brentwood,1200 Central Blvd Ste D,Brentwood,CA,94513,,,,,37.934358,-121.706161,clinical,CMS_CLIA,(925) 308-9510,05D2187186,Routine Chemistry,20220811,,,,
CLIA_CA_01661,Z Dermatology & Skin Wellness Center,Z Dermatology & Skin Wellness Center,"18800 Main St, Ste 111",Huntington Beach,CA,92648,,,,,,,clinical,CMS_CLIA,(714) 951-9119,05D2187720,Routine Chemistry,20251028,1073152112,TERESA ZAMARY,CEO,7149519119
CLIA_CA_01662,Sand Dermatology,Sand Dermatology,"3110 Chino Ave, Ste 120",Chino Hills,CA,91709,,,,,34.010689,-117.738082,clinical,CMS_CLIA,(909) 313-5111,05D2187759,Routine Chemistry,20250123,1558918441,AMANDEEP SANDHU,MD,5626594492
CLIA_CA_01663,Newport Children'S Medical Group,Newport Children'S Medical Group,16300 Sand Canyon Ave Ste 488,Irvine,CA,92618,,,,,33.661512,-117.774042,clinical,CMS_CLIA,(202) 489-9162,05D2189337,Routine Chemistry,20250729,,,,
CLIA_CA_01664,Alexanian Medical Laboratories,Alexanian Medical Laboratories,30461 Passageway Pl,Agoura Hills,CA,91301,,,,,34.149058,-118.784473,clinical,CMS_CLIA,(424) 262-0474,05D2189712,Routine Chemistry,20250611,,,,
CLIA_CA_01665,Imperial Dermatology,Imperial Dermatology,"3000 E Imperial Hwy, Ste 150",Brea,CA,92821,,,,,33.910981,-117.856681,clinical,CMS_CLIA,(714) 987-1818,05D2190007,Routine Chemistry,20250722,1710508874,ZHE HOU,President,7149871818
CLIA_CA_01666,Artius Dermatology Associates Pc,Artius Dermatology Associates Pc,296 Cottage Ave,Manteca,CA,95336,,,,,37.80098,-121.198235,clinical,CMS_CLIA,(209) 624-7006,05D2190619,Routine Chemistry,20221116,1801417316,RONALD MISTAK,CFO,3612481505
CLIA_CA_01667,"Gather Labs, Llc","Gather Labs, Llc",218 S Robertson Blvd,Beverly Hills,CA,90211,,,,,34.064574,-118.383504,clinical,CMS_CLIA,(424) 279-9665,05D2191071,Routine Chemistry,20220811,,,,
CLIA_CA_01668,"Patex Lab, Inc","Patex Lab, Inc",6450 Bellingham Ave Ste D,North Hollywood,CA,91606,,,,,34.187602,-118.39866,clinical,CMS_CLIA,(818) 762-2635,05D2191143,Routine Chemistry,20221025,,,,
CLIA_CA_01669,"Caris Mpi, Inc Dba Caris Life Sciences","Caris Mpi, Inc Dba Caris Life Sciences","4165 Executive Dr, Unit 209",La Jolla,CA,92037,,,,,32.875003,-117.216809,clinical,CMS_CLIA,(888) 979-8669,05D2191611,Routine Chemistry,20250821,,,,
CLIA_CA_01670,F Awadalla Md Pc,F Awadalla Md Pc,"27800 Medical Center Rd, Ste 220",Mission Viejo,CA,92691,,,,,33.55976,-117.664768,clinical,CMS_CLIA,(949) 545-6605,05D2191731,Routine Chemistry,20250430,1255982724,ALAN VALDES,COO,9495456605
CLIA_CA_01671,Molecular Matrix Inc,Molecular Matrix Inc,11121 Sun Center Dr Ste C,Rancho Cordova,CA,95670,,,,,38.595349,-121.270205,clinical,CMS_CLIA,(916) 376-9404,05D2191785,Routine Chemistry,20220817,,,,
CLIA_CA_01672,"Prg Technologies, Inc","Prg Technologies, Inc","1020 S Anaheim Blvd, Ste 106",Anaheim,CA,92805,,,,,33.820569,-117.908857,clinical,CMS_CLIA,(651) 269-2091,05D2193318,Routine Chemistry,20220927,1568133411,AHSAN BASEER,Technical Consultant,7144931224
CLIA_CA_01673,Mill Valley Dermatology Inc,Mill Valley Dermatology Inc,"655 Redwood Hwy Frontaage Rd, Ste 100",Mill Valley,CA,94941,,,,,,,clinical,CMS_CLIA,(415) 634-8411,05D2193834,Routine Chemistry,20230605,,,,
CLIA_CA_01674,Ameri Labpro Inc,Ameri Labpro Inc,4532 W Imperial Hwy,Inglewood,CA,90304,,,,,33.930883,-118.356017,clinical,CMS_CLIA,(310) 563-7313,05D2194937,Routine Chemistry,20231016,,,,
CLIA_CA_01675,Arbor Vita Corporation,Arbor Vita Corporation,48371 Fremont Blvd Ste 101,Fremont,CA,94538,,,,,37.466747,-121.934145,clinical,CMS_CLIA,(650) 793-3686,05D2194942,Routine Chemistry,20220706,1821057407,PETER LU,CEO,6507933686
CLIA_CA_01676,"David J Macgregor, Md","David J Macgregor, Md","450 Sutter St, Rm 1824",San Francisco,CA,94108,,,,,37.789382,-122.407803,clinical,CMS_CLIA,(415) 989-7221,05D2195084,Routine Chemistry,20250108,,,,
CLIA_CA_01677,Vesica Health Inc,Vesica Health Inc,5 Mason Ln Ste 180,Irvine,CA,92618,,,,,33.644708,-117.722191,clinical,CMS_CLIA,(510) 332-0477,05D2197032,Routine Chemistry,20220923,1578431458,CHRISTOPHER THIBODEAU,CEO,3038853719
CLIA_CA_01678,"Sollis Health La, Pc","Sollis Health La, Pc",155 N San Vincente Blvd 1st Fl,Beverly Hills,CA,90211,,,,,34.068564,-118.375032,clinical,CMS_CLIA,(310) 870-0400,05D2197767,Routine Chemistry,20260205,1013531607,SCOTT BRAUNSTEIN,Medical Director,3108700400
CLIA_CA_01679,Hodari Md Dermatology,Hodari Md Dermatology,80 Declaration Dr,Chico,CA,95973,,,,,39.771687,-121.8724,clinical,CMS_CLIA,(530) 342-8295,05D2198471,Routine Chemistry,20250717,,,,
CLIA_CA_01680,"Shahrad Radi Shamsi, Md Inc","Shahrad Radi Shamsi, Md Inc","2021 Santa Monica Blvd, Ste 325E",Santa Monica,CA,90404,,,,,,,clinical,CMS_CLIA,(310) 453-0504,05D2198807,Routine Chemistry,20251006,,,,
CLIA_CA_01681,Exer Medical Corporation,Exer Medical Corporation,4730 Lincoln Blvd,Marina Del Rey,CA,90292,,,,,33.979931,-118.43817,clinical,CMS_CLIA,(424) 352-0371,05D2199123,Routine Chemistry,20221026,,,,
CLIA_CA_01682,Santa Barbara Skin Institute Solvang,Santa Barbara Skin Institute Solvang,"2028 Village Ln, Ste 202A",Solvang,CA,93463,,,,,34.600801,-120.127452,clinical,CMS_CLIA,(805) 770-3999,05D2200013,Routine Chemistry,20250409,,,,
CLIA_CA_01683,"Inspire Diagnostics, Llc","Inspire Diagnostics, Llc",26497 Rancho Pkwy South,Lake Forest,CA,92630,,,,,33.675768,-117.673946,clinical,CMS_CLIA,(949) 868-4100,05D2203452,Routine Chemistry,20211214,,,,
CLIA_CA_01684,"Magic Owl Laboratories, Inc","Magic Owl Laboratories, Inc","513 E Lime Ave, Unit 202",Monrovia,CA,91016,,,,,34.148226,-117.993359,clinical,CMS_CLIA,(215) 715-0114,05D2207606,Routine Chemistry,20250327,,,,
CLIA_CA_01685,Medusa Pathology Inc,Medusa Pathology Inc,529 Soscol Ave,Napa,CA,94559,,,,,38.293137,-122.278522,clinical,CMS_CLIA,(707) 307-3151,05D2207793,Routine Chemistry,20250821,1629654900,BRADY FELIZ,MD,8002888325
CLIA_CA_01686,Reproductive Medicine Associates Of,Reproductive Medicine Associates Of,"4510 Executive Dr, Ste 150",San Diego,CA,92121,,,,,32.875863,-117.209972,clinical,CMS_CLIA,(858) 614-6161,05D2208444,Routine Chemistry,20250819,,,,
CLIA_CA_01687,Exer Medical Corporation,Exer Medical Corporation,8000 W Sunset Blvd Ste C110,Los Angeles,CA,90046,,,,,34.097948,-118.364565,clinical,CMS_CLIA,(213) 412-0400,05D2211263,Routine Chemistry,20221101,,,,
CLIA_CA_01688,"Csl Plasma, Inc","Csl Plasma, Inc","4135 Chicago Ave,  Ste 130",Riverside,CA,92507,,,,,33.97251,-117.348565,clinical,CMS_CLIA,(951) 877-4465,05D2211703,Routine Chemistry,20250814,,,,
CLIA_CA_01689,Doctornow,Doctornow,"9335 Reseda Blvd, Ste 100A",Northridge,CA,91324,,,,,34.239766,-118.536156,clinical,CMS_CLIA,(866) 215-7781,05D2212012,Routine Chemistry,20250313,1205410933,MICHAEL ANVAR,CEO,8662157781
CLIA_CA_01690,"Set Labs, Llc","Set Labs, Llc","6725 Mesa Ridge Rd, Ste 240",San Diego,CA,92121,,,,,32.901666,-117.174846,clinical,CMS_CLIA,(858) 472-5590,05D2212466,Routine Chemistry,20240726,,,,
CLIA_CA_01691,Biolife Plasma Services Lp,Biolife Plasma Services Lp,23727 Sunnymead Blvd,Moreno Valley,CA,92553,,,,,33.938954,-117.248523,clinical,CMS_CLIA,(951) 497-4407,05D2213540,Routine Chemistry,20230413,,,,
CLIA_CA_01692,"Randox Health California, Llc","Randox Health California, Llc","900 Wilshire Blvd, Ste 200",Santa Monica,CA,90401,,,,,34.023253,-118.493088,clinical,CMS_CLIA,(310) 869-7353,05D2213934,Routine Chemistry,20250225,1376290494,KATIE COYLE,Managing Director,3106199111
CLIA_CA_01693,"Caris Mpi, Inc","Caris Mpi, Inc",27262 Paseo Peregrino,San Juan Capistrano,CA,92675,,,,,33.46819,-117.65539,clinical,CMS_CLIA,(310) 849-6480,05D2214363,Routine Chemistry,20260121,,,,
CLIA_CA_01694,Newport Harbor Pathology,Newport Harbor Pathology,"15375 Barranca Parkway, F101",Irvine,CA,92618,,,,,33.657143,-117.736212,clinical,CMS_CLIA,(949) 680-2403,05D2214403,Routine Chemistry,20220803,,,,
CLIA_CA_01695,Oasis Advanced Gastroenterology Inc,Oasis Advanced Gastroenterology Inc,72140  Magnesia Falls Dr Unite #1,Rancho Mirage,CA,92270,,,,,33.736013,-116.404754,clinical,CMS_CLIA,(760) 895-5088,05D2214715,Routine Chemistry,20260210,,,,
CLIA_CA_01696,Tower Medical Laboratory,Tower Medical Laboratory,8631 W 3rd St Ste 815E,Los Angeles,CA,90048,,,,,34.073632,-118.379877,clinical,CMS_CLIA,(424) 340-0702,05D2216067,Routine Chemistry,20230306,,,,
CLIA_CA_01697,Nexx Gen Laboratories,Nexx Gen Laboratories,3703 Camino Del Rio S Ste 210,San Diego,CA,92108,,,,,32.777909,-117.116078,clinical,CMS_CLIA,(619) 357-7974,05D2216352,Routine Chemistry,20240820,1033880224,TODD BUNGER-MANSOR,CEO,2069998383
CLIA_CA_01698,"Caris Mpi, Inc","Caris Mpi, Inc",114 Catalonia,Irvine,CA,92618,,,,,33.702355,-117.714129,clinical,CMS_CLIA,(214) 883-5528,05D2216638,Routine Chemistry,20250701,,,,
CLIA_CA_01699,"Caris Mpi, Inc","Caris Mpi, Inc",2555 Calle Galicia Street,Santa Barbara,CA,93109,,,,,34.409361,-119.730748,clinical,CMS_CLIA,(214) 294-5612,05D2216641,Routine Chemistry,20230622,,,,
CLIA_CA_01700,Palm Valley Multi-Specialty Medical Group Pc,Palm Valley Multi-Specialty Medical Group Pc,72-650 Fred Waring Dr Ste 208,Palm Desert,CA,92260,,,,,,,clinical,CMS_CLIA,(760) 254-8600,05D2216642,Routine Chemistry,20260211,,,,
CLIA_CA_01701,"Caris Mpi, Inc","Caris Mpi, Inc",15421 Lorraine Way,Irvine,CA,92604,,,,,33.681423,-117.77949,clinical,CMS_CLIA,(214) 883-5528,05D2216872,Routine Chemistry,20250708,,,,
CLIA_CA_01702,"Caris Mpi, Inc","Caris Mpi, Inc",224 21st Street,Manhattan Beach,CA,90266,,,,,33.890878,-118.413759,clinical,CMS_CLIA,(626) 703-2154,05D2217408,Routine Chemistry,20230207,,,,
CLIA_CA_01703,Biolife Plasma Services Lp,Biolife Plasma Services Lp,1346 W Foothill Blvd,Rialto,CA,92376,,,,,34.106803,-117.397633,clinical,CMS_CLIA,(909) 546-7618,05D2217418,Routine Chemistry,20250506,,,,
CLIA_CA_01704,Exer Medical Corporation,Exer Medical Corporation,7077 Willoughby Ave Ste 3,Los Angeles,CA,90038,,,,,34.087136,-118.343152,clinical,CMS_CLIA,(323) 826-5333,05D2217603,Routine Chemistry,20230106,,,,
CLIA_CA_01705,Biolife Plasma Services Lp,Biolife Plasma Services Lp,1160 El Camino Ave,Corona,CA,92879,,,,,,,clinical,CMS_CLIA,(951) 460-4202,05D2218342,Routine Chemistry,20221201,,,,
CLIA_CA_01706,Cabio Inc,Cabio Inc,3654 E Highland Ave Ste 2,Highland,CA,92346,,,,,34.135836,-117.207718,clinical,CMS_CLIA,(818) 934-5889,05D2218754,Routine Chemistry,20220804,1023992146,ROBERT POGOSIAN,Owner,8189345889
CLIA_CA_01707,"Csl Plasma, Inc","Csl Plasma, Inc",2008-B N Riverside Ave,Rialto,CA,92377,,,,,34.137509,-117.370722,clinical,CMS_CLIA,(909) 546-8142,05D2219800,Routine Chemistry,20221222,,,,
CLIA_CA_01708,Pacifica Center For Dermatology,Pacifica Center For Dermatology,"2460 N Ponderosa Dr, Ste A117",Camarillo,CA,93010,,,,,34.241688,-119.0225,clinical,CMS_CLIA,(805) 430-0002,05D2220598,Routine Chemistry,20240425,1497392492,NICOLE FIFER,D,8054842855
CLIA_CA_01709,Convergent Genomics,Convergent Genomics,"425 Eccles Ave, 2nd Fl",South San Francisco,CA,94080,,,,,37.659075,-122.392309,clinical,CMS_CLIA,(415) 839-0077,05D2220749,Routine Chemistry,20220706,,,,
CLIA_CA_01710,Sc Medical Inc,Sc Medical Inc,27550 Newhall Ranch Rd Unit 203,Valencia,CA,91355,,,,,,,clinical,CMS_CLIA,(661) 251-6300,05D2224791,Routine Chemistry,20251217,,,,
CLIA_CA_01711,"Ernest F Ribera, Md","Ernest F Ribera, Md","1720 El Camino Real, Ste 155",Burlingame,CA,94010,,,,,,,clinical,CMS_CLIA,(650) 342-6506,05D2225356,Routine Chemistry,20250929,,,,
CLIA_CA_01712,Jp Express Laboratory Inc,Jp Express Laboratory Inc,935 S Mount Vernon Ave Ste 109,Colton,CA,92324,,,,,34.055154,-117.309231,clinical,CMS_CLIA,(909) 219-4349,05D2225408,Routine Chemistry,20230424,,,,
CLIA_CA_01713,Biolife Plasma Services Lp,Biolife Plasma Services Lp,5188 Arlington Ave,Riverside,CA,92504,,,,,33.946017,-117.416367,clinical,CMS_CLIA,(951) 373-4772,05D2226164,Routine Chemistry,20250813,,,,
