company_name,cik,source_record_id,address_street,address_city,address_state,address_zip,address_country,source_name,website_url,contact_name,contact_email,phone,notes
Regional Cancer Care Associates,,3008938229,,Hackensack,NJ,07601,,FDA HCT/P Registration,,,,,
"Rejoice IVF Lab, LLC",,3004424819,,Knoxville,TN,37934,,FDA HCT/P Registration,,,,,
Rejuvenating Fertility Center,,3018807382,,New York,NY,10019,,FDA HCT/P Registration,,,,,
Rejuvenating Fertility Center PLLC,,3027287618,,Westport,CT,06880,,FDA HCT/P Registration,,,,,
"Rejuvenating Fertility LI, PLLC",,3025507178,,Jericho,NY,11753,,FDA HCT/P Registration,,,,,
"Rene B. Allen, M.D., Professional Corporation (dba Santa Barbara Fertility Center)",,3007793483,,Santa Barbara,CA,93103,,FDA HCT/P Registration,,,,,
"Repro Lab, Inc",,3000974212,,New York,NY,10016,,FDA HCT/P Registration,,,,,
Reproductive Associates of Delaware,,3004465682,,Newark,DE,19713,,FDA HCT/P Registration,,,,,
Reproductive Biology Associates,,3003807093,,Sandy Springs,GA,30342,,FDA HCT/P Registration,,,,,
"Reproductive Care Center, LLC",,3005188109,,Sandy,UT,84092,,FDA HCT/P Registration,,,,,
"Reproductive Care of Indiana, PC",,3007055959,,Indianapolis,IN,46280,,FDA HCT/P Registration,,,,,
Reproductive Centers of America,,3041695918,,Shelton,CT,06484,,FDA HCT/P Registration,,,,,
Reproductive Endocrine Center Sperm Physiology Laboratory,,3005374803,,Orange,CT,06477,,FDA HCT/P Registration,,,,,
Reproductive Genetic Innovations,,3000205540,,Northbrook,IL,60062,,FDA HCT/P Registration,,,,,
Reproductive Gynecology Laboratories,,3003928276,,Akron,OH,44304,,FDA HCT/P Registration,,,,,
"Reproductive Gynecology Labs, Columbus",,3008808150,,Westerville,OH,43082,,FDA HCT/P Registration,,,,,
Reproductive Health Specialists,,3003934477,,Omaha,NE,68022,,FDA HCT/P Registration,,,,,
Reproductive Health and Wellness Center,,3016690650,,Laguna Hills,CA,92653,,FDA HCT/P Registration,,,,,
Reproductive Medicine & Infertility Associates,,3003980987,,Woodbury,MN,55125,,FDA HCT/P Registration,,,,,
Reproductive Medicine Associates of Florida,,3013789505,,Lake Mary,FL,32746,,FDA HCT/P Registration,,,,,
"Reproductive Medicine Associates of Houston, PLLC",,3025508679,,Houston,TX,77006,,FDA HCT/P Registration,,,,,
Reproductive Medicine Associates of Lehigh Valley,,3007351297,,Allentown,PA,18104,,FDA HCT/P Registration,,,,,
Reproductive Medicine Associates of Michigan,,3006213656,,Troy,MI,48084,,FDA HCT/P Registration,,,,,
Reproductive Medicine Associates of New Jersey,,3003988092,,Basking Ridge,NJ,07920,,FDA HCT/P Registration,,,,,
Reproductive Medicine Associates of New Jersey,,3017585297,,Marlton,NJ,08053,,FDA HCT/P Registration,,,,,
Reproductive Medicine Associates of New Jersey Eatontown,,3029755536,,Eatontown,NJ,07724,,FDA HCT/P Registration,,,,,
Reproductive Medicine Associates of New York at Westchester PLLC.,,3020917589,,Mount Kisco,NY,10549,,FDA HCT/P Registration,,,,,
"Reproductive Medicine Associates of New York, LLP",,3003972371,,New York,NY,10022,,FDA HCT/P Registration,,,,,
"Reproductive Medicine Associates of New York, LLP",,3020923866,,Brooklyn,NY,11201,,FDA HCT/P Registration,,,,,
Reproductive Medicine Associates of Northern California,,3015136844,,San Francisco,CA,94105,,FDA HCT/P Registration,,,,,
"Reproductive Medicine Associates of Philadelphia, P.C.",,3005191316,,Abington,PA,19001,,FDA HCT/P Registration,,,,,
"Reproductive Medicine Associates of Philadelphia, P.C.",,3007936041,,Langhorne,PA,19047,,FDA HCT/P Registration,,,,,
"Reproductive Medicine Associates of Philadelphia, P.C.",,3008773451,,Wayne,PA,19087,,FDA HCT/P Registration,,,,,
"Reproductive Medicine Associates of Philadelphia, P.C.",,3007340959,,Philadelphia,PA,19107,,FDA HCT/P Registration,,,,,
Reproductive Medicine Associates of San Diego,,3017397143,,San Diego,CA,92121,,FDA HCT/P Registration,,,,,
Reproductive Medicine Associates of Southern California,,3013953811,,Los Angeles,CA,90064,,FDA HCT/P Registration,,,,,
Reproductive Medicine Institute,,3003966270,,Skokie,IL,60076,,FDA HCT/P Registration,,,,,
Reproductive Medicine Institute,,3003966445,,Oak Brook,IL,60523,,FDA HCT/P Registration,,,,,
Reproductive Medicine Institute,,3013666695,,Naperville,IL,60563,,FDA HCT/P Registration,,,,,
Reproductive Medicine Institute,,3009383018,,Chicago,IL,60611,,FDA HCT/P Registration,,,,,
Reproductive Partners Medical Group,,3003313091,,Torrance,CA,90505,,FDA HCT/P Registration,,,,,
Reproductive Partners Medical Group,,3003942581,,Long Beach,CA,92808,,FDA HCT/P Registration,,,,,
"Reproductive Partners Medical Group - La Jolla, Inc",,3003942591,,La Jolla,CA,92037,,FDA HCT/P Registration,,,,,
Reproductive Partners Medical Group Beverly Hills,,3028014851,,Beverly Hills,CA,90211,,FDA HCT/P Registration,,,,,
Reproductive Resources,,3003414712,,Metairie,LA,70006,,FDA HCT/P Registration,,,,,
Reproductive Science Center of NJ,,3005103245,,Eatontown,NJ,07724,,FDA HCT/P Registration,,,,,
Reproductive Science Center of the San Francisco Bay Area A Medical Corporation,,3038199246,,Menlo Park,CA,94025,,FDA HCT/P Registration,,,,,
Reproductive Science Center of the San Francisco Bay Area A Medical Corporation,,3003971400,,San Ramon,CA,94583,,FDA HCT/P Registration,,,,,
Reproductive Sciences Medical Center,,3003942600,,San Diego,CA,92130,,FDA HCT/P Registration,,,,,
Reproductive Specialists of the Carolinas,,3020562991,,Charlotte,NC,28207,,FDA HCT/P Registration,,,,,
Reproductive Specialty Center,,3003981984,,Milwaukee,WI,53211,,FDA HCT/P Registration,,,,,
"Reproductive Technologies, Inc.",,3003343209,,Berkeley,CA,94704,,FDA HCT/P Registration,,,,,
Riddhey LLC,,3038701085,,Las Vegas,NV,89119,,FDA HCT/P Registration,,,,,
Rockefeller Fertility Center,,3013678533,,New York,NY,10019,,FDA HCT/P Registration,,,,,
Rocky Mountain Lions Eye Bank,,3011694463,,Aurora,CO,80010,,FDA HCT/P Registration,,,,,
Rocky Mountain Lions Eye Bank,,1000517466,,Aurora,CO,80045,,FDA HCT/P Registration,,,,,
Rocky Mountain Tissue Bank,,3000215348,,Aurora,CO,80014,,FDA HCT/P Registration,,,,,
Roper St. Francis Healthcare - Roper Hospital,,3003389060,,Charleston,SC,29401,,FDA HCT/P Registration,,,,,
Roswell Park Cancer Institute Corporation,,1372120,,Buffalo,NY,14263,,FDA HCT/P Registration,,,,,
Row1 Inc. dba Regenative Labs,,3016750083,,Pensacola,FL,32502,,FDA HCT/P Registration,,,,,
"Row2 Holdings, INC.",,3016750115,,Pensacola,FL,32502,,FDA HCT/P Registration,,,,,
"Rush Cell Therapy Laboratory, Rush University Medical Center",,3015932579,,Chicago,IL,60612,,FDA HCT/P Registration,,,,,
SGF Colorado PLLC,,3019473577,,Denver,CO,80111,,FDA HCT/P Registration,,,,,
SGF Colorado PLLC,,3009831286,,Colorado Springs,CO,80920,,FDA HCT/P Registration,,,,,
"SGF North Carolina, PLLC",,3026127416,,Cary,NC,27519,,FDA HCT/P Registration,,,,,
"SGF Orlando, LLC",,3035112113,,Orlando,FL,32804,,FDA HCT/P Registration,,,,,
"SGF SoCal, PC",,3030625488,,Solana Beach,CA,92075,,FDA HCT/P Registration,,,,,
"SGF Tampa Bay, LLC",,3015169797,,Tampa,FL,33607,,FDA HCT/P Registration,,,,,
SIU Medicine Fertility and IVF Center,,3007787331,,Springfield,IL,62794-9637,,FDA HCT/P Registration,,,,,
"SSM-SLUH, Inc. d/b/a SSM Health Saint Louis University Hospital",,1972831,,St. Louis,MO,63110-0250,,FDA HCT/P Registration,,,,,
STL Fertility,,3003934689,,Creve Coeur,MO,63141,,FDA HCT/P Registration,,,,,
"Saleh Heneidi, MD a Professional Corporation dba BH Cellular Medicine",,3042272905,,Beverly Hills,CA,90210,,FDA HCT/P Registration,,,,,
Samuel Stratton VA Medical Center,,1373999,,Albany,NY,12208,,FDA HCT/P Registration,,,,,
San Antonio Eye Bank,,3001238015,,San Antonio,TX,78240,,FDA HCT/P Registration,,,,,
"San Antonio Fertility Center Laboratory, Inc.",,3003926952,,San Antonio,TX,78229,,FDA HCT/P Registration,,,,,
San Diego Blood Bank Cell Therapy Program,,2075359,,San Diego,CA,92102,,FDA HCT/P Registration,,,,,
San Diego Eye Bank,,3002515992,,San Diego,CA,92123,,FDA HCT/P Registration,,,,,
"San Diego Fertility Center, Medical Group Inc.",,3003409182,,San Diego,CA,92130,,FDA HCT/P Registration,,,,,
Sanford Amber Valley Laboratory,,3042300138,,Fargo,ND,58104,,FDA HCT/P Registration,,,,,
Sanford Health,,3003981145,,Sioux Falls,SD,57105,,FDA HCT/P Registration,,,,,
Sanford Health Reproductive Medicine Institute,,3005043101,,Fargo,ND,58104,,FDA HCT/P Registration,,,,,
Sanford Laboratories Fargo Region,,3006986912,,Fargo,ND,58102,,FDA HCT/P Registration,,,,,
Sanguine Biosciences,,3028013052,,Los Angeles,CA,90010,,FDA HCT/P Registration,,,,,
Sanguine Biosciences,,3029699739,,San Diego,CA,92109,,FDA HCT/P Registration,,,,,
Santos IVF and Fertility Center,,3044754668,,North Miami,FL,33181,,FDA HCT/P Registration,,,,,
Saving Sight,,3003347229,,Kansas City,MO,64153,,FDA HCT/P Registration,,,,,
Scott & White Memorial Hospital,,3005336992,,Temple,TX,76508,,FDA HCT/P Registration,,,,,
Scripps Green Hospital,,3003418147,,La Jolla,CA,92037,,FDA HCT/P Registration,,,,,
Scripps Medical Laboratory,,3006788013,,San Diego,CA,92121,,FDA HCT/P Registration,,,,,
"Seattle Reproductive Medicine, PLLC DBA Pinnacle Fertility WA",,3005033540,,Seattle,WA,98109,,FDA HCT/P Registration,,,,,
"Seattle Reproductive Medicine, PLLC DBA Pinnacle Fertility WA",,3009672574,,Tacoma,WA,98405,,FDA HCT/P Registration,,,,,
"Seattle Reproductive Medicine, PLLC DBA Pinnacle Fertility WA",,3010630953,,Spokane Valley,WA,99216,,FDA HCT/P Registration,,,,,
Seattle Sperm Bank,,3028170589,,Denver,CO,80218,,FDA HCT/P Registration,,,,,
Seattle Sperm Bank,,3031117751,,Las Vegas,NV,89109,,FDA HCT/P Registration,,,,,
Seattle Sperm Bank LLC,,3011742779,,Tempe,AZ,85281,,FDA HCT/P Registration,,,,,
Seattle Sperm Bank LLC,,3015514979,,La Jolla,CA,92037,,FDA HCT/P Registration,,,,,
Seattle Sperm Bank LLC,,3007196368,,Seattle,WA,98105,,FDA HCT/P Registration,,,,,
"Seed Biotech, Inc.",,3023498675,,Chattanooga,TN,37402,,FDA HCT/P Registration,,,,,
Sequence Life Science,,3016931456,,San Antonio,TX,78249,,FDA HCT/P Registration,,,,,
Shady Grove Fertility Center of Pennsylvania PLLC,,3003941034,,Chesterbrook,PA,19087,,FDA HCT/P Registration,,,,,
Shady Grove Reproductive Science Center P.C.,,3004733195,,Rockville,MD,20850,,FDA HCT/P Registration,,,,,
Shady Grove Reproductive Science Center P.C.,,3003937490,,Towson,MD,21204,,FDA HCT/P Registration,,,,,
Shady Grove Reproductive Science Center P.C.,,3005667759,,Fairfax,VA,22031,,FDA HCT/P Registration,,,,,
Shady Grove Reproductive Scientific Center P.C.,,3020854802,,Pittsburgh,PA,15090,,FDA HCT/P Registration,,,,,
Sher Fertility Solutions New York,,3005202232,,New York,NY,10016,,FDA HCT/P Registration,,,,,
"Shore Area InVitro Fertilization Laboratories, P.C.",,3006715328,,Lakewood,NJ,08701,,FDA HCT/P Registration,,,,,
"Shore Institute for Reproductive Medicine, PC",,3003945094,,Lakewood,NJ,08701,,FDA HCT/P Registration,,,,,
Shriners Hospitals for Children,,1000119377,,Galveston,TX,77550-2725,,FDA HCT/P Registration,,,,,
Sight Society of Northeastern New York / Lions Eye Bank of the Northeast,,3000718056,,Albany,NY,12203,,FDA HCT/P Registration,,,,,
SigmaGraft Inc.,,3009598981,,Fullerton,CA,92831,,FDA HCT/P Registration,,,,,
"Skye Biologics Holdings LLC (DBA Skye Orthobiologics LLC, DBA Human Regenerative Technologies LLC)",,3005340932,,El Segundo,CA,90245,,FDA HCT/P Registration,,,,,
Smart World LLC dba Steri-Tek,,3012448339,,Fremont,CA,94538,,FDA HCT/P Registration,,,,,
Society Hill Reproductive Medicine,,3008806154,,Philadelphia,PA,19107,,FDA HCT/P Registration,,,,,
"Sound Fertility Care, PLLC",,3011419985,,Bellevue,WA,98004,,FDA HCT/P Registration,,,,,
"South Dakota Lions Eye and Tissue Bank, Inc.(dba Dakota Lions Sight & Health)",,3000718537,,Sioux Falls,SD,57107,,FDA HCT/P Registration,,,,,
South Florida Institute For Reproductive Medicine,,3007787718,,Naples,FL,34108,,FDA HCT/P Registration,,,,,
South Florida Institute For Reproductive Medicine,,3008286860,,Jupiter,FL,33458,,FDA HCT/P Registration,,,,,
South Florida Institute for Reproductive Medicine,,3003926752,,Cooper City,FL,33024,,FDA HCT/P Registration,,,,,
South Florida Institute for Reproductive Medicine,,3003926766,,Miami,FL,33143-4800,,FDA HCT/P Registration,,,,,
"South Jersey Fertility, LLC / South Jersey Fertility Center",,3004088908,,Marlton,NJ,08053,,FDA HCT/P Registration,,,,,
Southern California Center for Reproductive Medicine,,3005468401,,Newport Beach,CA,92663,,FDA HCT/P Registration,,,,,
Southern California Islet Cell Resource Center at City of Hope (SC-ICRC),,3030390790,,Duarte,CA,91010,,FDA HCT/P Registration,,,,,
Southwest Fertility Center,,3004627484,,Phoenix,AZ,85018,,FDA HCT/P Registration,,,,,
Special Procedures Laboratory,,3004018637,,Houston,TX,77030,,FDA HCT/P Registration,,,,,
"Specialists In Reproductive Medicine & Surgery, P.A.",,3003926777,,Fort Myers,FL,33907,,FDA HCT/P Registration,,,,,
Sperm Bank Inc. dba Fertility Center of Califofrnia,,3005211905,,San Diego,CA,92120,,FDA HCT/P Registration,,,,,
Sperm Bank Inc. dba Fertility Center of California,,3005210448,,Tustin,CA,92780,,FDA HCT/P Registration,,,,,
SpringCreek Fertility,,3011408185,,Centerville,OH,45459,,FDA HCT/P Registration,,,,,
St. Jude Children's Research Hospital,,3002944207,,Memphis,TN,38105-3678,,FDA HCT/P Registration,,,,,
St. Luke's Laboratory Services - SLRMC Core Lab,,3009097635,,Boise,ID,83705,,FDA HCT/P Registration,,,,,
St. Luke's Regional Med Center,,3071512,,Boise,ID,83712,,FDA HCT/P Registration,,,,,
"Stability Biologics, LLC",,3009838457,,San Antonio,TX,78232,,FDA HCT/P Registration,,,,,
Stanford Health Care,,3003424968,,Stanford,CA,94305,,FDA HCT/P Registration,,,,,
Stem Cell Cryo Bank LLC./SFBMSCTI LLC,,3004355298,,Deerfield Beach,FL,33431,,FDA HCT/P Registration,,,,,
"StemCyte, Inc.",,3003562296,,Baldwin Park,CA,91706,,FDA HCT/P Registration,,,,,
StemExpress LLC (Doing Business As CGT Global),,3009781218,,Folsom,CA,95630,,FDA HCT/P Registration,,,,,
StemExpress LLC (Doing Business As CGT Global),,3017090085,,East Norriton,PA,19403,,FDA HCT/P Registration,,,,,
"StemExpress, LLC (Doing Business As CGT Global)",,3014231065,,Boston,MA,02135,,FDA HCT/P Registration,,,,,
"Stembanc, Inc.",,3004195871,,Chesterland,OH,44026,,FDA HCT/P Registration,,,,,
Steri-Tek LLC,,3024987432,,Lewisville,TX,75067,,FDA HCT/P Registration,,,,,
"Sterigenics Radiation Technologies IN, INC",,3009504230,,Columbia City,IN,46725,,FDA HCT/P Registration,,,,,
"Sterigenics Radiation Technologies, LLC",,2024024,,San Diego,CA,92121,,FDA HCT/P Registration,,,,,
Sterigenics U.S. LLC,,3007872441,,Mulberry,FL,33860,,FDA HCT/P Registration,,,,,
"Sterigenics U.S., LLC",,1000306431,,Corona,CA,92878,,FDA HCT/P Registration,,,,,
"Sterigenics U.S., LLC",,1036836,,Haw River,NC,27258,,FDA HCT/P Registration,,,,,
"Sterigenics U.S., LLC",,1000219637,,Charlotte,NC,28278,,FDA HCT/P Registration,,,,,
"Sterigenics US, LLC",,3000215205,,Hayward,CA,94545,,FDA HCT/P Registration,,,,,
StimLabs,,3012823434,,Roswell,GA,30076,,FDA HCT/P Registration,,,,,
"Stony Brook Community Medical, PC",,3015335677,,Commack,NY,11725,,FDA HCT/P Registration,,,,,
Stony Brook University Medical Center,,2477537,,Stony Brook,NY,11794-7530,,FDA HCT/P Registration,,,,,
Strong Fertility Center,,3003972438,,Rochester,NY,14623,,FDA HCT/P Registration,,,,,
"Surge Ingenuity, Inc.",,3031043388,,Olathe,KS,66062,,FDA HCT/P Registration,,,,,
"Surgenex, LLC",,3011692533,,Scottsdale,AZ,85260,,FDA HCT/P Registration,,,,,
"Synergy Health AST, LLC",,1000518731,,San Diego,CA,92126,,FDA HCT/P Registration,,,,,
"Synergy Health AST, LLC",,3012102437,,Petaluma,CA,94954,,FDA HCT/P Registration,,,,,
"Synergy Health AST, LLC",,3009882464,,Saxonburg,PA,16056,,FDA HCT/P Registration,,,,,
TAM BIOCELLULAR LLC,,,,Nashville,TN,37211,,FDA HCT/P Registration,,,,,
"TFC Lab, LLC",,3006226502,,Tulsa,OK,74119,,FDA HCT/P Registration,,,,,
Tampa General Hospital,,3013122021,,Tampa,FL,33606,,FDA HCT/P Registration,,,,,
Temple BMT Program,,3003940586,,Philadelphia,PA,19111-2442,,FDA HCT/P Registration,,,,,
"Tennessee Fertility Institute, LLC",,3012925428,,Franklin,TN,37067,,FDA HCT/P Registration,,,,,
Terra Fertility,,3041698166,,Dedham,MA,02145,,FDA HCT/P Registration,,,,,
Texas Center for Reproductive Health,,3003926841,,Dallas,TX,75246,,FDA HCT/P Registration,,,,,
"Texas Tech University Health Sciences Center, on behalf of its School of Medicine",,3009670869,,Lubbock,TX,79415,,FDA HCT/P Registration,,,,,
"The American Baby Company, Inc.",,3044754694,,West Palm Beach,FL,33407,,FDA HCT/P Registration,,,,,
The American National Red Cross,,3072996,,Portland,OR,97227,,FDA HCT/P Registration,,,,,
The American National Red Cross,,2573021,,Philadelphia,PA,19123,,FDA HCT/P Registration,,,,,
The American National Red Cross,,3001451955,,Salt Lake City,UT,84121,,FDA HCT/P Registration,,,,,
The American National Red Cross,,3003940441,,Norfolk,VA,23510-1000,,FDA HCT/P Registration,,,,,
The Arthur G. James Cancer Hospital and the Richard J. Solove Research Institute,,3004453885,,Columbus,OH,43210,,FDA HCT/P Registration,,,,,
"The Blood Connection, Incorporated",,1048067,,Piedmont,SC,29673,,FDA HCT/P Registration,,,,,
The Center for Regenerative Medicine Laboratories Inc.,,3010168762,,North Miami,FL,33161,,FDA HCT/P Registration,,,,,
The Center for Reproductive Endocrinology,,3003927090,,Dallas,TX,75230,,FDA HCT/P Registration,,,,,
The Cleveland Clinic Foundation,,3003048383,,Cleveland,OH,44195,,FDA HCT/P Registration,,,,,
The Fertility Center of Oregon,,3005033595,,Eugene,OR,97401,,FDA HCT/P Registration,,,,,
"The Fertility Partnership, LLC",,3007934424,,St. Peters,MO,63376,,FDA HCT/P Registration,,,,,
The Laboratory at the Center for Advanced Reproductive Services,,3003929725,,Farmington,CT,06032,,FDA HCT/P Registration,,,,,
The Lexington Fertility Center,,3035446093,,Lexington,KY,40509,,FDA HCT/P Registration,,,,,
The Midwife Center for Birth & Women's Health,,3030265845,,Pittsburgh,PA,15222,,FDA HCT/P Registration,,,,,
The Nebraska Medical Center,,3000210077,,Omaha,NE,68105,,FDA HCT/P Registration,,,,,
The New Hope Center for Reproductive Medicine (CCRM Virginia Beach),,3004731564,,Virginia Beach,VA,23452,,FDA HCT/P Registration,,,,,
The New York Fertility Center,,3008287343,,Flushing,NY,11355,,FDA HCT/P Registration,,,,,
The Ohio State University Medical Center Laboratories,,1573115,,Columbus,OH,43210,,FDA HCT/P Registration,,,,,
The Regents of the University of Michigan,,1870530,,Ann Arbor,MI,48109-5054,,FDA HCT/P Registration,,,,,
The Reproductive Medicine Group LLC,,3005883758,,Tampa,FL,33617,,FDA HCT/P Registration,,,,,
"The Sperm and Embryo Bank of NJ, Inc",,3003945123,,Mountainside,NJ,07092,,FDA HCT/P Registration,,,,,
"The Sperm and Embryo Bank of New York, Inc.",,3010250935,,New York,NY,10016,,FDA HCT/P Registration,,,,,
The University of Kansas Health System,,1973577,,Kansas City,KS,66160,,FDA HCT/P Registration,,,,,
The Valley Hospital Fertility Center,,3003892518,,Paramus,NJ,07652,,FDA HCT/P Registration,,,,,
The World Egg and Sperm Bank,,3005083506,,Scottsdale,AZ,85260,,FDA HCT/P Registration,,,,,
ThedaCare Laboratories,,3005948846,,Appleton,WI,54911,,FDA HCT/P Registration,,,,,
Think Fertility Laboratory LLC,,3042275593,,Bellevue,WA,98004,,FDA HCT/P Registration,,,,,
"Thrive Fertility IVF, LLC d.b.a Thrive IVF",,3020109322,,Oklahoma City,OK,73112,,FDA HCT/P Registration,,,,,
"Tides Medical, LLC",,3012622594,,Lafayette,LA,70508,,FDA HCT/P Registration,,,,,
"Tissue Transplant Technology, Ltd. d/b/a Bone Bank Allografts",,3000779542,,San Antonio,TX,78227,,FDA HCT/P Registration,,,,,
"Tissue and Cell Technologies, Inc",,3043800402,,Dallas,TX,75247,,FDA HCT/P Registration,,,,,
Transfusion Medicine Service University of North Carolina Hospitals,,1073105,,Chapel Hill,NC,27514,,FDA HCT/P Registration,,,,,
Transplant Services Center UT Southwestern Medical Center,,3001238005,,Dallas,TX,75235,,FDA HCT/P Registration,,,,,
"Tri-County Surgery Center, Inc.",,3022408804,,Los Angeles,CA,90025,,FDA HCT/P Registration,,,,,
"Tri-County Surgery Center, Inc.",,3010213165,,Thousand Oaks,CA,91361,,FDA HCT/P Registration,,,,,
TriCelX Inc.,,3041723657,,Frisco,TX,75034,,FDA HCT/P Registration,,,,,
Tufts Medical Center,,1271567,,Boston,MA,02111,,FDA HCT/P Registration,,,,,
UAMS University Of Arkansas For Medical Sciences,,3000719563,,Little Rock,AR,72205-7199,,FDA HCT/P Registration,,,,,
UC San Diego Health Andrology Laboratory,,3017399128,,San Diego,CA,92121,,FDA HCT/P Registration,,,,,
UCLA Hematologic Malignancies /Stem Cell Transplantation Program,,2074237,,Los Angeles,CA,90095,,FDA HCT/P Registration,,,,,
UCSF Center for Reproductive Health,,3003971438,,San Francisco,CA,94158,,FDA HCT/P Registration,,,,,
UCSF Health - Pediatric Cellular Therapy Laboratory,,3003971449,,San Francisco,CA,94158,,FDA HCT/P Registration,,,,,
UCSF Human Islet and Cellular Transplantation Facility,,3005404215,,San Francsico,CA,94103,,FDA HCT/P Registration,,,,,
"UCSF Medical Center Hematology, Blood and Marrow Transplant, and Cellular Therapy Program",,3003971446,,San Francisco,CA,94143,,FDA HCT/P Registration,,,,,
UF Health Shands Hospital,,3003926742,,Gainesville,FL,32608,,FDA HCT/P Registration,,,,,
UF Reproductive Medicine at Springhill,,3003926999,,Gainesville,FL,32606,,FDA HCT/P Registration,,,,,
UHealth Center for Reproductive Medicine,,3005089639,,Doral,FL,33122,,FDA HCT/P Registration,,,,,
UMass Memorial IVF Center,,3017871794,,Worcester,MA,01605,,FDA HCT/P Registration,,,,,
UMass Memorial Medical Center - Stem Cell and Cryopreservation Lab,,3004123934,,Worcester,MA,01655,,FDA HCT/P Registration,,,,,
UNC Fertility,,3005070676,,Raleigh,NC,27617,,FDA HCT/P Registration,,,,,
UNM Hospitals,,1000517650,,Albuquerque,NM,87106,,FDA HCT/P Registration,,,,,
UPMC Center for Reproduction and Transplantation,,3016712563,,Pittsburgh,PA,15213,,FDA HCT/P Registration,,,,,
UPMC Children's Hospital of Pittsburgh,,3004571461,,Pittsburgh,PA,15224,,FDA HCT/P Registration,,,,,
USC Kenneth Norris Jr. Cancer Hospital,,2077823,,Los Angeles,CA,90033,,FDA HCT/P Registration,,,,,
UT Health San Antonio Multispecialty & Research Hospital,,3030989320,,San Antonio,TX,78229,,FDA HCT/P Registration,,,,,
UT Health San Antonio Reproductive Health and Fertility Center,,3004554760,,San Antonio,TX,78229-3931,,FDA HCT/P Registration,,,,,
UT MD Anderson Cancer Center,,1670014,,Houston,TX,77030,,FDA HCT/P Registration,,,,,
UTHealth - The Evelyn H. Griffin Stem Cell Therapeutics Research Laboratory,,3009561521,,Houston,TX,77054,,FDA HCT/P Registration,,,,,
UTHealth - The Judith R. Hoffberger Cellular Therapeutics Laboratory,,3013537065,,Houston,TX,77030,,FDA HCT/P Registration,,,,,
UVA Center for Human Therapeutics,,3020907541,,Charlottesville,VA,22903,,FDA HCT/P Registration,,,,,
UW Health Fertility Care,,3003678886,,Middleton,WI,53562-5512,,FDA HCT/P Registration,,,,,
UW Medicine - University of Washington,,3004080823,,Seattle,WA,98195,,FDA HCT/P Registration,,,,,
UW Medicine Central Laboratory,,3000281640,,Renton,WA,98057,,FDA HCT/P Registration,,,,,
United Regenerative Therapeutics LLC,,3042349319,,Port Saint Lucie,FL,34587,,FDA HCT/P Registration,,,,,
"Unity Fertility Center, LLC",,3011481600,,Pasadena,CA,91105,,FDA HCT/P Registration,,,,,
University Fertility Center,,3006717635,,Torrance,CA,90505,,FDA HCT/P Registration,,,,,
University Hospitals Cleveland Medical Center/SCC Cellular Therapy and Collection Facilities,,3005123843,,Cleveland,OH,44106,,FDA HCT/P Registration,,,,,
University Hospitals Fertility Center,,3009366809,,Beachwood,OH,44122,,FDA HCT/P Registration,,,,,
"University Reproductive Associates, P.C.",,3005187588,,Hasbrouck Heights,NJ,07604,,FDA HCT/P Registration,,,,,
University of Alabama at Birmingham Gamete Biology Laboratory,,3004126734,,Birmingham,AL,35249,,FDA HCT/P Registration,,,,,
University of Alabama at Birmingham Hospital Cellular Therapy Laboratory,,3002843366,,Birmingham,AL,35249,,FDA HCT/P Registration,,,,,
University of California Davis Health,,3005339821,,Sacramento,CA,95817,,FDA HCT/P Registration,,,,,
University of Chicago Cellular and Tissue-Based Processing cGMP Facility,,3008286850,,Chicago,IL,60637,,FDA HCT/P Registration,,,,,
University of Chicago Hospitals,,3003966339,,Chicago,IL,60607,,FDA HCT/P Registration,,,,,
University of Chicago Medical Center Advanced Cellular Therapeutics Facility,,3004775432,,Chicago,IL,60637,,FDA HCT/P Registration,,,,,
University of Cincinnati Center for Reproductive Health,,3010292882,,West Chester,OH,45069,,FDA HCT/P Registration,,,,,
University of Colorado Hospital Authority,,3008771780,,Aurora,CO,80045,,FDA HCT/P Registration,,,,,
University of Illinois Chicago,,3003369677,,Chicago,IL,60612-7316,,FDA HCT/P Registration,,,,,
"University of Illinois Hospital & Health Sciences, Stem Cell / Bone Marrow Processing Laboratory",,3004775428,,Chicago,IL,60612-4348,,FDA HCT/P Registration,,,,,
University of Illinois at Chicago,,3003966286,,Chicago,IL,60612,,FDA HCT/P Registration,,,,,
University of Iowa Health Care,,3003767692,,Iowa City,IA,52242,,FDA HCT/P Registration,,,,,
University of Iowa Hospitals and Clinics IVF Clinic,,3016052847,,Iowa City,IA,52245,,FDA HCT/P Registration,,,,,
University of Kentucky,,3003928273,,Lexington,KY,40536-0293,,FDA HCT/P Registration,,,,,
"University of Maryland Medical Center, LLC",,3003937781,,Baltimore,MD,21201,,FDA HCT/P Registration,,,,,
"University of Maryland Medical Center,LLC",,3005669292,,Baltimore,MD,21201,,FDA HCT/P Registration,,,,,
University of Miami Hospital and Clinics-Sylvester Comprehensive Cancer Center,,3007767482,,Miami,FL,33136,,FDA HCT/P Registration,,,,,
"University of Miami, Diabetes Research Institute",,3003926976,,Miami,FL,33136,,FDA HCT/P Registration,,,,,
University of Michigan Center for Reproductive Medicine,,3003974918,,Ann Arbor,MI,48108,,FDA HCT/P Registration,,,,,
