company_name,cik,source_record_id,address_street,address_city,address_state,address_zip,address_country,source_name,website_url,contact_name,contact_email,phone,notes,company_status,stage,one_liner,source_file
KCRN RESEARCH,,2e5e667b43707491,,Germantown,MD,,US,biopharmguy_cros,https://www.kcrnresearch.com/,,,,,,,,biopharmguy_cros_standardized.csv
PHARMARON,,61134927522ea735,,Germantown,MD,,US,biopharmguy_cros,https://www.pharmaron.com/,,,,,,,,biopharmguy_cros_standardized.csv
ASEDA SCIENCES,,7d401a6615a19481,,Oakland,MD,,US,biopharmguy_cros,https://www.asedasciences.com/,,,,,,,,biopharmguy_cros_standardized.csv
BIOQUAL,,7522861d9c4178e0,,Rockville,MD,,US,biopharmguy_cros,https://bioqual.com/,,,,,,,,biopharmguy_cros_standardized.csv
DEXORGEN,,7d79ce677fc17552,,Rockville,MD,,US,biopharmguy_cros,https://www.dexorgen.com/,,,,,,,,biopharmguy_cros_standardized.csv
FINA BIOSOLUTIONS,,f5d1493a4cfa5a6e,,Rockville,MD,,US,biopharmguy_cros,https://finabio.net/,,,,,,,,biopharmguy_cros_standardized.csv
IBT BIOSERVICES,,4bb52841ee42d838,,Rockville,MD,,US,biopharmguy_cros,https://ibtbioservices.com/,,,,,,,,biopharmguy_cros_standardized.csv
INTEGRATED PHARMA SERVICES,,2beb0796e8ab9dc2,,Rockville,MD,,US,biopharmguy_cros,https://www.integratedpharmaservices.com/,,,,,,,,biopharmguy_cros_standardized.csv
LONZA,,072b509f95cea432,,Walkersville,MD,,US,biopharmguy_cros,https://www.lonza.com/,,,,,,,,biopharmguy_cros_standardized.csv
INSPHERO,,7c46c5f8d48564a0,,Brunswick,ME,,US,biopharmguy_cros,https://insphero.com/,,,,,,,,biopharmguy_cros_standardized.csv
LGC MAINE STANDARDS,,9eefad0ca504d9f2,,Cumberland Foreside,ME,,US,biopharmguy_cros,https://www.mainestandards.com/,,,,,,,,biopharmguy_cros_standardized.csv
ANCHORBIO SOLUTIONS,,768866b0e433c11d,,Ann Arbor,MI,,US,biopharmguy_cros,https://www.anchorbiosolutions.com/,,,,,,,,biopharmguy_cros_standardized.csv
DAICEL ARBOR BIOSCIENCES,,10f47b73df4f7bcc,,Ann Arbor,MI,,US,biopharmguy_cros,https://arborbiosci.com/,,,,,,,,biopharmguy_cros_standardized.csv
SINGLERON BIOTECHNOLOGIES,,4de8d74fc7e05edb,,Ann Arbor,MI,,US,biopharmguy_cros,https://singleron.bio/,,,,,,,,biopharmguy_cros_standardized.csv
MICROBIOLOGICS,,c9de0c293ca7739d,,Kalamazoo,MI,,US,biopharmguy_cros,https://www.microbiologics.com/,,,,,,,,biopharmguy_cros_standardized.csv
IMPACT ANALYTICAL,,ee0dced83ad6e043,,Midland,MI,,US,biopharmguy_cros,https://www.impactanalytical.com/,,,,,,,,biopharmguy_cros_standardized.csv
INNOVATIVE MASS SPECTROMETRY,,58d98c35a7b1f2c5,,Quincy,MI,,US,biopharmguy_cros,https://www.innovativemassspec.com/,,,,,,,,biopharmguy_cros_standardized.csv
LONZA,,0055db02790a551e,,Cohasset,MN,,US,biopharmguy_cros,https://www.lonza.com/,,,,,,,,biopharmguy_cros_standardized.csv
ELEMENT,,dbc57fefa3c7ae8d,,Eagan,MN,,US,biopharmguy_cros,https://www.element.com/life-sciences,,,,,,,,biopharmguy_cros_standardized.csv
DDL,,35c0dc50de5cee8e,,Eden Prairie,MN,,US,biopharmguy_cros,https://www.ddltesting.com/,,,,,,,,biopharmguy_cros_standardized.csv
EXPONENTIAL BUSINESS & TECHNOLOGIES,,1c1ae236095744f1,,Eden Prairie,MN,,US,biopharmguy_cros,https://www.ebatco.com/,,,,,,,,biopharmguy_cros_standardized.csv
CELL CULTURE COMPANY,,9e6440e08069cd0d,,Minneapolis,MN,,US,biopharmguy_cros,https://cellculturecompany.com/,,,,,,,,biopharmguy_cros_standardized.csv
FOXO,,3bef8cff734065fe,,Minneapolis,MN,,US,biopharmguy_cros,https://www.foxotechnologies.com/,,,,,,,,biopharmguy_cros_standardized.csv
PACE,,bb8e93ecfc8b14b1,,Minneapolis,MN,,US,biopharmguy_cros,https://www.pacelabs.com/,,,,,,,,biopharmguy_cros_standardized.csv
MLM MEDICAL LABS,,fa6eedd70f5cc5c9,,Oakdale,MN,,US,biopharmguy_cros,https://www.mlm-labs.com/,,,,,,,,biopharmguy_cros_standardized.csv
PACE,,362814898dfa98e3,,Oakdale,MN,,US,biopharmguy_cros,https://www.pacelabs.com/,,,,,,,,biopharmguy_cros_standardized.csv
XIMEDICA,,35ca07fcdf256e8a,,Plymouth,MN,,US,biopharmguy_cros,https://www.ximedica.com/,,,,,,,,biopharmguy_cros_standardized.csv
MICROBIOLOGICS,,9deeedd1dec54881,,St. Cloud,MN,,US,biopharmguy_cros,https://www.microbiologics.com/,,,,,,,,biopharmguy_cros_standardized.csv
CHRI LABORATORIES,,3fe3580e0995fdec,,St. Paul,MN,,US,biopharmguy_cros,https://chrilabs.com/,,,,,,,,biopharmguy_cros_standardized.csv
INOVATIA LABORATORIES,,bce87689f3ff8aa8,,Fayette,MO,,US,biopharmguy_cros,https://www.inovatia.com/,,,,,,,,biopharmguy_cros_standardized.csv
CATALENT,,a17206cc41434a43,,Kansas City,MO,,US,biopharmguy_cros,https://www.catalent.com/,,,,,,,,biopharmguy_cros_standardized.csv
CGMP VALIDATION,,42765af7cb771121,,Kansas City,MO,,US,biopharmguy_cros,https://cgmpvalidation.com/,,,,,,,,biopharmguy_cros_standardized.csv
EXCITE PHARMA SERVICES,,9ab38e82cda655f5,,Lee'S Summit,MO,,US,biopharmguy_cros,https://excitepharma.com/,,,,,,,,biopharmguy_cros_standardized.csv
EAG LABORATORIES,,4b2e2cd751ef9b6f,,Maryland Heights,MO,,US,biopharmguy_cros,https://www.eag.com/industry/pharmaceuticals/,,,,,,,,biopharmguy_cros_standardized.csv
APERTUS PHARMACEUTICALS,,1a33484526100647,,Saint Louis,MO,,US,biopharmguy_cros,http://www.apertuspharma.com,,,,,,,,biopharmguy_cros_standardized.csv
ALCAMI,,e79b5b2895be428a,,St. Louis,MO,,US,biopharmguy_cros,https://www.alcami.com/,,,,,,,,biopharmguy_cros_standardized.csv
INOTIV,,aebd8419f02a30b8,,St. Louis,MO,,US,biopharmguy_cros,https://www.inotiv.com/,,,,,,,,biopharmguy_cros_standardized.csv
MOGENE,,8e2e44870ad8abc9,,St. Louis,MO,,US,biopharmguy_cros,https://mogene.com/,,,,,,,,biopharmguy_cros_standardized.csv
PANOME BIO,,d3a028f14c5c6115,,St. Louis,MO,,US,biopharmguy_cros,https://panomebio.com/,,,,,,,,biopharmguy_cros_standardized.csv
PACE,,665d9270ca675941,,Asheville,NC,,US,biopharmguy_cros,https://www.pacelabs.com/,,,,,,,,biopharmguy_cros_standardized.csv
BIOMONTR LABS,,9a47c100f54134e4,,Cary,NC,,US,biopharmguy_cros,https://biomontr.com/,,,,,,,,biopharmguy_cros_standardized.csv
HYDROMER,,7f4d78a3436e2b5f,,Concord,NC,,US,biopharmguy_cros,https://hydromer.com/,,,,,,,,biopharmguy_cros_standardized.csv
2SD TOXICOLOGY SERVICES,,378b75beb3be942f,,Durham,NC,,US,biopharmguy_cros,https://www.twosdtox.com/home,,,,,,,,biopharmguy_cros_standardized.csv
ALCAMI,,4d43e3b026ac9680,,Durham,NC,,US,biopharmguy_cros,https://www.alcami.com/,,,,,,,,biopharmguy_cros_standardized.csv
ALERA LABS,,9ba1fd2e41912faf,,Durham,NC,,US,biopharmguy_cros,https://aleralabs.com/,,,,,,,,biopharmguy_cros_standardized.csv
BIOAGILYTIX,,faade89ae0187105,,Durham,NC,,US,biopharmguy_cros,https://www.bioagilytix.com/,,,,,,,,biopharmguy_cros_standardized.csv
CHEMOGENICS BIOPHARMA,,fc8b6ac8bafe66c8,,Durham,NC,,US,biopharmguy_cros,https://chemogenicsbiopharma.com/,,,,,,,,biopharmguy_cros_standardized.csv
ETON BIOSCIENCE,,d62baa3ceea2f940,,Durham,NC,,US,biopharmguy_cros,https://etonbio.com/,,,,,,,,biopharmguy_cros_standardized.csv
GENERAL BIOSYSTEMS,,29d1dc982d0a069c,,Durham,NC,,US,biopharmguy_cros,https://www.generalbiosystems.com/,,,,,,,,biopharmguy_cros_standardized.csv
KBI BIOPHARMA,,ed2c5c16f522102a,,Durham,NC,,US,biopharmguy_cros,https://www.kbibiopharma.com,,,,,,,,biopharmguy_cros_standardized.csv
KBI BIOPHARMA,,ed2c5c16f522102a,,Durham,NC,,US,biopharmguy_cros,https://www.kbibiopharma.com,,,,,,,,biopharmguy_cros_standardized.csv
KBI BIOPHARMA,,ed2c5c16f522102a,,Durham,NC,,US,biopharmguy_cros,https://www.kbibiopharma.com,,,,,,,,biopharmguy_cros_standardized.csv
CGMP VALIDATION,,d94012cd58154c5e,,Huntersville,NC,,US,biopharmguy_cros,https://cgmpvalidation.com/,,,,,,,,biopharmguy_cros_standardized.csv
PACE,,11ce055bbb9d4ca4,,Huntersville,NC,,US,biopharmguy_cros,https://www.pacelabs.com/,,,,,,,,biopharmguy_cros_standardized.csv
CYGNUS TECHNOLOGIES,,46dde52823b8cc68,,Leland,NC,,US,biopharmguy_cros,https://www.cygnustechnologies.com/,,,,,,,,biopharmguy_cros_standardized.csv
ALCAMI,,d771cdabfda513a2,,Morrisville,NC,,US,biopharmguy_cros,https://www.alcami.com/,,,,,,,,biopharmguy_cros_standardized.csv
BA SCIENCES,,786b2f3245d03cff,,Morrisville,NC,,US,biopharmguy_cros,https://www.basciences.com/,,,,,,,,biopharmguy_cros_standardized.csv
CATALENT,,91f76888f2eb54d6,,Morrisville,NC,,US,biopharmguy_cros,https://www.catalent.com/,,,,,,,,biopharmguy_cros_standardized.csv
EAG LABORATORIES,,330b460b1f9872a7,,Raleigh,NC,,US,biopharmguy_cros,https://www.eag.com/industry/pharmaceuticals/,,,,,,,,biopharmguy_cros_standardized.csv
ALCAMI,,e90ce92bee7a07f8,,Wilmington,NC,,US,biopharmguy_cros,https://www.alcami.com/,,,,,,,,biopharmguy_cros_standardized.csv
AGATHOS BIOLOGICS,,514d0aa64fb06f46,,Fargo,ND,,US,biopharmguy_cros,https://agathos.bio/,,,,,,,,biopharmguy_cros_standardized.csv
S-BIO,,d51b2e95ba064afb,,Hudson,NH,,US,biopharmguy_cros,https://s-bio.com/,,,,,,,,biopharmguy_cros_standardized.csv
LONZA,,57d6e74b99ec9cd1,,Portsmouth,NH,,US,biopharmguy_cros,https://www.lonza.com/,,,,,,,,biopharmguy_cros_standardized.csv
BA SCIENCES,,446f2d5f8696d3b6,,Salem,NH,,US,biopharmguy_cros,https://www.basciences.com/,,,,,,,,biopharmguy_cros_standardized.csv
EXPERIC,,b9f93f83b2e37ffe,,Cranbury,NJ,,US,biopharmguy_cros,https://expericservices.com/,,,,,,,,biopharmguy_cros_standardized.csv
EAG LABORATORIES,,c73b13fed53d182d,,East Windsor,NJ,,US,biopharmguy_cros,https://www.eag.com/industry/pharmaceuticals/,,,,,,,,biopharmguy_cros_standardized.csv
DDL,,fabdcdd67baa67ee,,Edison,NJ,,US,biopharmguy_cros,https://www.ddltesting.com/,,,,,,,,biopharmguy_cros_standardized.csv
ACCEGEN BIOTECHNOLOGY,,7c3012dfde305241,,Fairfield,NJ,,US,biopharmguy_cros,https://www.accegen.com/,,,,,,,,biopharmguy_cros_standardized.csv
STIRA PHARMACEUTICALS,,117bf8933343e605,,Fairfield,NJ,,US,biopharmguy_cros,https://www.stirapharma.com/,,,,,,,,biopharmguy_cros_standardized.csv
NTH ANALYTICS,,4128d585dac6ba85,,Flemington,NJ,,US,biopharmguy_cros,https://nthanalytics.com/,,,,,,,,biopharmguy_cros_standardized.csv
ASTROLABE DIAGNOSTICS,,c07064825bfa37e3,,Fort Lee,NJ,,US,biopharmguy_cros,https://astrolabediagnostics.com/,,,,,,,,biopharmguy_cros_standardized.csv
GENESIS DRUG DISCOVERY & DEVELOPMENT,,c28ed5a4f970ba8c,,Hamilton,NJ,,US,biopharmguy_cros,https://www.gd3services.com/,,,,,,,,biopharmguy_cros_standardized.csv
CHEMICAL AND PHARMACEUTICAL SOLUTIONS,,6ccc8e0503f3921b,,Hamilton Square,NJ,,US,biopharmguy_cros,https://capsoln.com/,,,,,,,,biopharmguy_cros_standardized.csv
EXCELRA,,9d470f1fa40241bd,,Iselin,NJ,,US,biopharmguy_cros,https://www.excelra.com/,,,,,,,,biopharmguy_cros_standardized.csv
IGENOMIX,,0b2da245166c28e5,,Jersey City,NJ,,US,biopharmguy_cros,https://www.igenomix.com/,,,,,,,,biopharmguy_cros_standardized.csv
MEDCHEMEXPRESS,,2dfb7a5e2ac19472,,Monmouth Junction,NJ,,US,biopharmguy_cros,https://www.medchemexpress.com/,,,,,,,,biopharmguy_cros_standardized.csv
LONZA,,f87223a181e371c9,,Morristown,NJ,,US,biopharmguy_cros,https://www.lonza.com/,,,,,,,,biopharmguy_cros_standardized.csv
INTERCHEM,,3985ef10c8720a17,,Paramus,NJ,,US,biopharmguy_cros,https://interchem.com/,,,,,,,,biopharmguy_cros_standardized.csv
CANFIELD SCIENTIFIC,,08a2e59318607834,,Parsippany,NJ,,US,biopharmguy_cros,https://www.canfieldsci.com/,,,,,,,,biopharmguy_cros_standardized.csv
GENSCRIPT,,59b5119673ccabf1,,Piscataway,NJ,,US,biopharmguy_cros,https://www.genscript.com/,,,,,,,,biopharmguy_cros_standardized.csv
PBL ASSAY SCIENCE,,1b7c5664edde6451,,Piscataway,NJ,,US,biopharmguy_cros,https://www.pblassaysci.com/,,,,,,,,biopharmguy_cros_standardized.csv
SAMPLED,,f6af5408d92012a3,,Piscataway,NJ,,US,biopharmguy_cros,https://sampled.com/,,,,,,,,biopharmguy_cros_standardized.csv
DR. REDDY'S LABORATORIES,,7cf8c21463df83f2,,Princeton,NJ,,US,biopharmguy_cros,https://www.drreddys.com/,,,,,,,,biopharmguy_cros_standardized.csv
PHARMANEST,,db90748742cc8678,,Princeton,NJ,,US,biopharmguy_cros,https://www.pharmanest.com/,,,,,,,,biopharmguy_cros_standardized.csv
SOTERIUS,,060f7c38f30906fa,,Princeton,NJ,,US,biopharmguy_cros,https://soterius.com/,,,,,,,,biopharmguy_cros_standardized.csv
SUNRISE PHARMACEUTICALS,,36770c8d0a09cadb,,Rahway,NJ,,US,biopharmguy_cros,https://sunrisepharma.com/,,,,,,,,biopharmguy_cros_standardized.csv
NEXOMICS BIOSCIENCES,,dcabb67b0f4e47db,,Rocky Hill,NJ,,US,biopharmguy_cros,https://www.nexomics.com/,,,,,,,,biopharmguy_cros_standardized.csv
LABVANTAGE,,849bff25e2bb796a,,Somerset,NJ,,US,biopharmguy_cros,https://www.labvantage.com/,,,,,,,,biopharmguy_cros_standardized.csv
SANNOVA ANALYTICAL,,1a3c4a77e6c27923,,Somerset,NJ,,US,biopharmguy_cros,https://www.sannova.net/,,,,,,,,biopharmguy_cros_standardized.csv
J-STAR,,8ed04d6c8cd3e613,,South Plainfield,NJ,,US,biopharmguy_cros,https://www.jstar-research.com/,,,,,,,,biopharmguy_cros_standardized.csv
MTIBIO,,b93e6d92a473a0ba,,Las Vegas,NV,,US,biopharmguy_cros,https://www.mtibio.com/,,,,,,,,biopharmguy_cros_standardized.csv
ACCELBIO,,0cabc2f45309acec,,Farmingdale,NY,,US,biopharmguy_cros,https://www.accelbio.com/,,,,,,,,biopharmguy_cros_standardized.csv
EPIGENTEK,,b93eee7c7b40d58f,,Farmingdale,NY,,US,biopharmguy_cros,https://www.epigentek.com/catalog/,,,,,,,,biopharmguy_cros_standardized.csv
EAG LABORATORIES,,c9b708071bb46feb,,Liverpool,NY,,US,biopharmguy_cros,https://www.eag.com/industry/pharmaceuticals/,,,,,,,,biopharmguy_cros_standardized.csv
GENCOVE,,2f47c287ae1ada99,,Long Island,NY,,US,biopharmguy_cros,https://gencove.com/,,,,,,,,biopharmguy_cros_standardized.csv
NEOCHROMOSOME,,71488a256edd4ec6,,Long Island City,NY,,US,biopharmguy_cros,https://neochromosome.com/,,,,,,,,biopharmguy_cros_standardized.csv
QMETRICS TECHNOLOGIES,,0814f2ab8013a232,,Pittsford,NY,,US,biopharmguy_cros,https://www.qmetricstech.com/,,,,,,,,biopharmguy_cros_standardized.csv
APHEON BIOSCIENCE,,59e0bb29fa2c5c6e,,Rensselaer,NY,,US,biopharmguy_cros,https://apheonbio.com/,,,,,,,,biopharmguy_cros_standardized.csv
ACM GLOBAL LABORATORIES,,23f319791c1192d4,,Rochester,NY,,US,biopharmguy_cros,https://www.acmgloballab.com/,,,,,,,,biopharmguy_cros_standardized.csv
BIOMOLECULAR DISCOVERY SERVICES,,c43763781703d111,,Rochester,NY,,US,biopharmguy_cros,https://www.biomoldiscserv.com/,,,,,,,,biopharmguy_cros_standardized.csv
BIONIQUE TESTING LABORATORIES,,ec97547da521c6b1,,Saranac Lake,NY,,US,biopharmguy_cros,https://www.bionique.com/,,,,,,,,biopharmguy_cros_standardized.csv
CD GENOMICS,,d5f9909d70eeeea1,,Shirley,NY,,US,biopharmguy_cros,https://www.cd-genomics.com/,,,,,,,,biopharmguy_cros_standardized.csv
CREATIVE BIOGENE,,990255dd753c9ee0,,Shirley,NY,,US,biopharmguy_cros,https://www.creative-biogene.com/,,,,,,,,biopharmguy_cros_standardized.csv
CREATIVE BIOLABS,,716fea7a2931cdfb,,Shirley,NY,,US,biopharmguy_cros,https://www.creative-biolabs.com/,,,,,,,,biopharmguy_cros_standardized.csv
DG MEDICAL,,3b9845be57689607,,Centerville,OH,,US,biopharmguy_cros,https://dg-medical.com/,,,,,,,,biopharmguy_cros_standardized.csv
MABTECH,,1171a89baef9bc5d,,Cincinnati,OH,,US,biopharmguy_cros,https://www.mabtech.com/,,,,,,,,biopharmguy_cros_standardized.csv
NEOPROTEOMICS,,7e138aa679cdd47c,,Cleveland,OH,,US,biopharmguy_cros,https://neoproteomics.net/,,,,,,,,biopharmguy_cros_standardized.csv
OLON USA,,4095f5287c07924e,,Concord,OH,,US,biopharmguy_cros,https://olon-usa.com/,,,,,,,,biopharmguy_cros_standardized.csv
STERIS APPLIED STERILIZATION TECHNOLOGIES,,4abf2fc4b1a20166,,Mentor,OH,,US,biopharmguy_cros,https://www.steris-ast.com/,,,,,,,,biopharmguy_cros_standardized.csv
CMC PHARMACEUTICALS,,a75aa7e231481942,,Solon,OH,,US,biopharmguy_cros,https://www.cmcpharm.com/,,,,,,,,biopharmguy_cros_standardized.csv
ARL BIO PHARMA,,ffacd0fea4c3764c,,Oklahoma City,OK,,US,biopharmguy_cros,https://www.arlok.com/,,,,,,,,biopharmguy_cros_standardized.csv
HEALTH TECHNOLOGY INNOVATIONS,,3e48fb1c6b58c47d,,Portland,OR,,US,biopharmguy_cros,https://hti.ai/,,,,,,,,biopharmguy_cros_standardized.csv
SHARP,,9ad6fe1a6fd6e9e7,,Allentown,PA,,US,biopharmguy_cros,https://www.sharpservices.com/,,,,,,,,biopharmguy_cros_standardized.csv
JRF GLOBAL,,ecc33e07c64e7bbe,,Audubon,PA,,US,biopharmguy_cros,https://www.jrfglobal.com/Services/pharmaceutical-services.aspx,,,,,,,,biopharmguy_cros_standardized.csv
SHARP,,d1441fd10df11b7f,,Bethlehem,PA,,US,biopharmguy_cros,https://www.sharpservices.com/,,,,,,,,biopharmguy_cros_standardized.csv
INFERENCE,,75253ab4a97f5f5b,,Chesterbrook,PA,,US,biopharmguy_cros,https://inferenceinc.com/,,,,,,,,biopharmguy_cros_standardized.csv
PATWELL PHARMACEUTICALS,,a4dd0ea0d113ed61,,Coatesville,PA,,US,biopharmguy_cros,https://patwellpharma.com/,,,,,,,,biopharmguy_cros_standardized.csv
3SIXTY PHARMA SOLUTIONS,,fb0598547d20d92f,,Conshohocken,PA,,US,biopharmguy_cros,https://3sixtypharma.com/,,,,,,,,biopharmguy_cros_standardized.csv
SHARP,,9ee4a94562af4bdb,,Conshohocken,PA,,US,biopharmguy_cros,https://www.sharpservices.com/,,,,,,,,biopharmguy_cros_standardized.csv
ECS METROLOGY,,2036433e18250b30,,Downingtown,PA,,US,biopharmguy_cros,https://www.ecs-metrology.com/,,,,,,,,biopharmguy_cros_standardized.csv
CONIFER POINT PHARMACEUTICALS,,e71c7c51cce37ad4,,Doylestown,PA,,US,biopharmguy_cros,https://coniferpoint.com/,,,,,,,,biopharmguy_cros_standardized.csv
PACE,,20a91faf34552ca3,,Greensburg,PA,,US,biopharmguy_cros,https://www.pacelabs.com/,,,,,,,,biopharmguy_cros_standardized.csv
CYTEL,,7cf2f27a98dcaa75,,King Of Prussia,PA,,US,biopharmguy_cros,https://cytel.com/,,,,,,,,biopharmguy_cros_standardized.csv
SHARP,,b99e60c0d5707e41,,Macungie,PA,,US,biopharmguy_cros,https://www.sharpservices.com/,,,,,,,,biopharmguy_cros_standardized.csv
REACTION BIOLOGY,,37633525d6cfc8bb,,Malvern,PA,,US,biopharmguy_cros,https://www.reactionbiology.com/,,,,,,,,biopharmguy_cros_standardized.csv
CURACCEL,,a23e16928ec5d8b9,,Newtown,PA,,US,biopharmguy_cros,https://www.curaccel.com/,,,,,,,,biopharmguy_cros_standardized.csv
CLARIO,,e5b5a5626e3eff2c,,Philadelphia,PA,,US,biopharmguy_cros,https://clario.com/,,,,,,,,biopharmguy_cros_standardized.csv
IMAGE ANALYSIS GROUP,,aa3d9eb753e51f61,,Philadelphia,PA,,US,biopharmguy_cros,https://www.ia-grp.com/,,,,,,,,biopharmguy_cros_standardized.csv
LAMPIRE BIOLOGICAL LABS,,4c082816c710a5b4,,Pipersville,PA,,US,biopharmguy_cros,https://www.lampire.com/,,,,,,,,biopharmguy_cros_standardized.csv
STERIS APPLIED STERILIZATION TECHNOLOGIES,,86b09296f92a339b,,Saxonberg,PA,,US,biopharmguy_cros,https://www.steris-ast.com/,,,,,,,,biopharmguy_cros_standardized.csv
EPIVAX,,4eeacaa1c5236b23,,Providence,RI,,US,biopharmguy_cros,https://epivax.com/,,,,,,,,biopharmguy_cros_standardized.csv
XIMEDICA,,a63f497cbcb7598f,,Providence,RI,,US,biopharmguy_cros,https://www.ximedica.com/,,,,,,,,biopharmguy_cros_standardized.csv
ALCAMI,,0115bcfb193cebdb,,Charleston,SC,,US,biopharmguy_cros,https://www.alcami.com/,,,,,,,,biopharmguy_cros_standardized.csv
AMBIOPHARM,,5be204ef695ce8ac,,North Augusta,SC,,US,biopharmguy_cros,https://www.ambiopharm.com/,,,,,,,,biopharmguy_cros_standardized.csv
TRANSNETYX,,f3d9d66bd90f373c,,Cordova,TN,,US,biopharmguy_cros,https://www.transnetyx.com/,,,,,,,,biopharmguy_cros_standardized.csv
LABCONNECT,,0262bb16943caacf,,Johnson City,TN,,US,biopharmguy_cros,https://www.labconnect.com/,,,,,,,,biopharmguy_cros_standardized.csv
ENIGMA BIOMEDICAL,,1b32b10fe261a6e7,,Knoxville,TN,,US,biopharmguy_cros,https://enigmabiomedicalgroup.com/,,,,,,,,biopharmguy_cros_standardized.csv
MLM MEDICAL LABS,,a1e58e10e1697f4c,,Memphis,TN,,US,biopharmguy_cros,https://www.mlm-labs.com/,,,,,,,,biopharmguy_cros_standardized.csv
CLONETEX,,deb92ed9ba139f42,,Austin,TX,,US,biopharmguy_cros,https://www.clonetex.com/,,,,,,,,biopharmguy_cros_standardized.csv
EMERALD CLOUD LAB,,c4c41abd50d89b64,,Austin,TX,,US,biopharmguy_cros,https://www.emeraldcloudlab.com/,,,,,,,,biopharmguy_cros_standardized.csv
NOTIVA LABS,,43d40c0cc9e6b44e,,Austin,TX,,US,biopharmguy_cros,https://www.notivalabs.com/,,,,,,,,biopharmguy_cros_standardized.csv
INFORM DIAGNOSTICS,,79919581a9f341f7,,Coppell,TX,,US,biopharmguy_cros,https://www.informdx.com/,,,,,,,,biopharmguy_cros_standardized.csv
NEO7LOGIX,,2599ebbc9405e6bd,,Dallas,TX,,US,biopharmguy_cros,https://portal.neo7logix.com/home,,,,,,,,biopharmguy_cros_standardized.csv
SYNERGY BIOSCIENCE,,eb6190b860c9b5cc,,Dallas,TX,,US,biopharmguy_cros,https://synergybioscience.com/,,,,,,,,biopharmguy_cros_standardized.csv
AVANCE BIOSCIENCES,,ffe7facd6fe43d9d,,Houston,TX,,US,biopharmguy_cros,https://www.avancebio.com/,,,,,,,,biopharmguy_cros_standardized.csv
LC SCIENCES,,93a0de5db44816d1,,Houston,TX,,US,biopharmguy_cros,https://lcsciences.com/,,,,,,,,biopharmguy_cros_standardized.csv
STEMMED,,cf1e0e210ba86ffc,,Houston,TX,,US,biopharmguy_cros,http://stemmedcancer.com/,,,,,,,,biopharmguy_cros_standardized.csv
BASE PAIR BIOTECHNOLOGIES,,c4f2876c6c86e119,,Pearland,TX,,US,biopharmguy_cros,https://basepairbio.com/,,,,,,,,biopharmguy_cros_standardized.csv
DPT LABORATORIES,,546b182e651f40fd,,San Antonio,TX,,US,biopharmguy_cros,https://www.dptlabs.com/,,,,,,,,biopharmguy_cros_standardized.csv
QUALITY BIORESOURCES,,6a7ce9b73df4143d,,Seguin,TX,,US,biopharmguy_cros,https://qualbio.com/,,,,,,,,biopharmguy_cros_standardized.csv
ALIRI,,1674f94a44b48f32,,Salt Lake City,UT,,US,biopharmguy_cros,https://aliribio.com/,,,,,,,,biopharmguy_cros_standardized.csv
ENGINEERED BIOPHARMACEUTICALS,,aa83245566fa22b6,,Danville,VA,,US,biopharmguy_cros,http://www.engbiopharm.com/,,,,,,,,biopharmguy_cros_standardized.csv
SOBRAN,,82a55f264a74fd4c,,Falls Church,VA,,US,biopharmguy_cros,https://www.sobran-inc.com/solutions/bioscience/,,,,,,,,biopharmguy_cros_standardized.csv
KINNAKEET BIOTECHNOLOGY,,a76191c3dafbdaef,,Midlothian,VA,,US,biopharmguy_cros,http://www.kinnakeet.com/,,,,,,,,biopharmguy_cros_standardized.csv
AFFINITY MOLECULES,,f774c3332a0f1afc,,Richmond,VA,,US,biopharmguy_cros,https://affymol.com/,,,,,,,,biopharmguy_cros_standardized.csv
GREEN MOUNTAIN ANTIBODIES,,504b8cc42005c159,,Burlington,VT,,US,biopharmguy_cros,https://greenmoab.com/,,,,,,,,biopharmguy_cros_standardized.csv
PROLYTIX,,56a78ad22c06f300,,Essex Junction,VT,,US,biopharmguy_cros,https://www.goprolytix.com/,,,,,,,,biopharmguy_cros_standardized.csv
PRECLINICAL GPS,,f83054040c1f7991,,Bainbridge Island,WA,,US,biopharmguy_cros,https://preclinicalgps.com/,,,,,,,,biopharmguy_cros_standardized.csv
FLOW CONTRACT SITE LABORATORY,,d8ce84c29caf6f2b,,Bothell,WA,,US,biopharmguy_cros,https://fcslaboratory.com/,,,,,,,,biopharmguy_cros_standardized.csv
MEDCHEM SOURCE,,44b386f49d1445b6,,Newcastle,WA,,US,biopharmguy_cros,https://www.medchemsource.com/,,,,,,,,biopharmguy_cros_standardized.csv
ADVANCED CELLULAR DYNAMICS,,afb1545373a5b4bb,,Seattle,WA,,US,biopharmguy_cros,https://acd.bio/,,,,,,,,biopharmguy_cros_standardized.csv
OLYMPIC PROTEIN TECHNOLOGIES,,44cc5fda487a24b2,,Seattle,WA,,US,biopharmguy_cros,https://opt.bio/,,,,,,,,biopharmguy_cros_standardized.csv
PHENOPATH,,84c65811fab8fd2b,,Seattle,WA,,US,biopharmguy_cros,https://www.phenopath.com/,,,,,,,,biopharmguy_cros_standardized.csv
NANOMATH LLC,,5a33cb6f7a05652f,,Spokane,WA,,US,biopharmguy_cros,https://www.nanomath.us,,,,,,,,biopharmguy_cros_standardized.csv
