entity_id,num_source_files,source_files,company_name,cik,source_record_id,address_street,address_city,address_state,address_zip,address_country,source_name,website_url,contact_name,contact_email,phone,notes,company_status,stage,one_liner,is_gmp_facility,address_street_status,contact_name_status,contact_email_status,is_gmp_facility_status
ENT-012301,1,form_d_standardized.csv,"Outlook Therapeutics, Inc.",0001649989,0001231919-25-000018,"111 S. WOOD AVENUE, UNIT #100",ISELIN,NJ,08830,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012302,2,form_d_standardized.csv; nih_reporter_standardized.csv,"SYNTIS BIO, INC.",0001943061,0001943061-25-000001,"135 Morrissey Boulevard, Suite 101A",Boston,MA,02125,US,form_d,,Vasu V Sethuraman,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012303,1,form_d_standardized.csv,"Syenex, Inc.",0001935303,0001935303-25-000001,"1801 Maple Ave, Suite 6210, None",Evanston,IL,60201,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012304,1,form_d_standardized.csv,"Precision Genetics, Inc.",0002051396,0002051396-25-000001,"430 ROPER MOUNTAIN ROAD, SUITE B",GREENVILLE,SC,29615,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012305,1,form_d_standardized.csv,"ZETAGEN THERAPEUTICS, INC.",0001730728,0001730728-25-000001,"841 EAST FAYETTE STREET, None",SYRACUSE,NY,13210,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012306,1,form_d_standardized.csv,OS Therapies Inc,0001795091,0001795091-25-000004,"115 Pullman Crossing Road, Suite #103",Grasonville,MD,21638,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012307,1,form_d_standardized.csv,Valid Inc.,0002052714,0002052714-25-000001,"8 SPRINGHILL ROAD, None",WAYLAND,MA,01778,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012308,1,form_d_standardized.csv,"Immunovant, Inc.",0001764013,0001231919-25-000012,"320 WEST 37TH STREET, None",NEW YORK,NY,10018,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012309,2,form_d_standardized.csv; nih_reporter_standardized.csv,GreenMark Biomedical Inc.,0001741718,0001741718-25-000002,"325 E. GRAND RIVER AVENUE, SUITE 314",EAST LANSING,MI,48823-4375,US,form_d,,Brian H Clarkson,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012310,1,form_d_standardized.csv,"Gulf Sterilization, Inc.",0002049625,0002049625-25-000001,"4345 HALLS MILL ROAD SUITE A, None",MOBILE,AL,36693,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012311,1,form_d_standardized.csv,"ImmunoGenesis, Inc.",0002018057,0002018057-25-000001,"263 North Main St., Apt 417, None",Doylestown,PA,18901,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012312,1,form_d_standardized.csv,"Larmor Biosystems, Inc.",0002051755,0002051755-25-000001,"65 ENTERPRISE, None",ALISO VIEJO,CA,92656,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012313,1,form_d_standardized.csv,"Normunity Holding Company, LLC",0001904252,0001904252-25-000001,"One Beacon Street, 15th Floor",Boston,MA,02108,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012314,1,form_d_standardized.csv,DILON TECHNOLOGIES INC,0001047810,0001047810-25-000001,"12050 JEFFERSON AVENUE, None",NEWPORT NEWS,VA,23606,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012315,1,form_d_standardized.csv,Concord Medical Technology Corp,0001963808,0001963808-25-000002,"4200 James Ray Drive, None",GRAND FORKS,ND,58202,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012316,1,form_d_standardized.csv,"Galera Therapeutics, Inc.",0001563577,0000950123-25-000263,"45 Liberty Boulevard, Suite 230",MALVERN,PA,19355,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012317,1,form_d_standardized.csv,Cambrian BioPharma Inc,0001797409,0000897069-25-000101,"228 PARK AVENUE S., #66643",NEW YORK,NY,10003,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012318,1,form_d_standardized.csv,Lifeward Ltd.,0001607962,0002051406-25-000001,"200 DONALD LYNCH BLVD., None",MARLBOROUGH,MA,01752,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012319,1,form_d_standardized.csv,"Cytex Therapeutics, Inc.",0001943908,0001943908-25-000001,"2609 N. DUKE STREET, SUITE 303A",DURHAM,NC,27704,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012320,1,form_d_standardized.csv,"DermOQ, Inc.",0002010025,0002010025-25-000001,"14930 VENTURA BLVD, STE 325, None",SHERMAN OAKS,CA,91403,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012321,1,form_d_standardized.csv,"Heligenics, Inc.",0001833506,0001833506-25-000003,"10530 DISCOVERY DR, None",LAS VEGAS,NV,89135,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012322,1,form_d_standardized.csv,Orcosa Inc.,0001852165,0000950157-25-000050,"7 Graphics Drive, None",Ewing,NJ,08628,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012323,1,form_d_standardized.csv,"NewLimit, Inc.",0001977037,0001977037-25-000001,"901 GATEWAY BOULEVARD, None",SOUTH SAN FRANCISCO,CA,94080,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012324,1,form_d_standardized.csv,Land Medicine Inc.,0002051104,0002051104-25-000001,"21 PIER 7, None",CHARLESTOWN,MA,02129,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012325,1,form_d_standardized.csv,"Rila Therapeutics, Inc.",0002051051,0002051051-25-000001,"280 UTAH AVENUE, SUITE 250",SOUTH SAN FRANCISCO,CA,94080,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012326,1,form_d_standardized.csv,"SimBioSys, Inc.",0001759213,0001759213-25-000003,"320 N. SANGAMON STREET, 7TH FLOOR, None",CHICAGO,IL,60607,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012327,1,form_d_standardized.csv,Phio Pharmaceuticals Corp.,0001533040,0001123292-25-000003,"257 Simarano Drive, Suite 101",Marlborough,MA,01752,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012328,1,form_d_standardized.csv,"RAPT Therapeutics, Inc.",0001673772,0001673772-25-000001,"561 ECCLES AVENUE, None",SOUTH SAN FRANCISCO,CA,94080,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012329,1,form_d_standardized.csv,"Savanna Biotherapeutics, Inc.",0001873404,0001873404-25-000002,"C/O UNIVERSITY LAB PARTNERS, CURIE HALL, 1 UNIVERSITY DRIVE",ALISO VIEJO,CA,92656,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012330,1,form_d_standardized.csv,"BiomEdit, Inc.",0002069482,0002069482-25-000001,"10100 LANTERN ROAD, SUITE 150, None",FISHERS,IN,46037,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012331,1,form_d_standardized.csv,"Corvia Medical, Inc.",0001464449,0001464449-25-000003,"1 Highwood Drive, Suite 300, None",Tewksbury,MA,01876,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012332,1,form_d_standardized.csv,"PridCor Therapeutics, LLC",0002074593,0002074593-25-000001,"1837 COMMONS NORTH DRIVE, None",TUSCALOOSA,AL,35406,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012333,1,form_d_standardized.csv,Fleming Holding LLC,0002074285,0001213900-25-056753,"228 E 45TH STREET, RM 9E",NEW YORK,NY,10017,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012334,1,form_d_standardized.csv,Bodark Investment Group LP,0002073396,0002073396-25-000002,"6601 HILLCREST AVENUE, #E-373",DALLAS,TX,75205,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012335,1,form_d_standardized.csv,"Simcha Therapeutics Holding Company, LLC",0001746685,0001746685-25-000002,"157 Church Street, 19th Floor",NEW HAVEN,CT,06510,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012336,1,form_d_standardized.csv,GOLDEN SUNRISE NUTRACEUTICAL INC,0001705521,0001214659-25-009397,"219 NORTH E STREET, None",PORTERVILLE,CA,93257,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012337,1,form_d_standardized.csv,"GeneCentric Therapeutics, Inc.",0001529224,0001529224-25-000001,"100 CAPITOLA DRIVE, SUITE 275",DURHAM,NC,27713,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012338,1,form_d_standardized.csv,Lumina Pharmaceuticals Inc.,0002069952,0002069952-25-000001,"1 HUNTINGTON AVE. #1802, None",BOSTON,MA,02116,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012339,1,form_d_standardized.csv,Koyo Sciences Inc.,0002073451,0002073451-25-000001,"146 WINTHROP ROAD, None",BROOKLINE,MA,02445,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012340,1,form_d_standardized.csv,"Oro Muscles, Inc.",0002072571,0002072571-25-000001,"2412 Irwin Street, None",Melbourne,FL,32901,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012341,1,form_d_standardized.csv,"EPOCH Epigenetics, Inc.",0002068186,0001231919-25-000075,"4 N. MARTIN LUTHER KING JR. BLVD., FLOOR 3",BALTIMORE,MD,21201,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012342,1,form_d_standardized.csv,"AltrixBio, Inc.",0002040517,0001080368-25-000014,"110 Canal Street, 4th Floor",Lowell,MA,01852,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012343,1,form_d_standardized.csv,"AltrixBio, Inc.",0002040517,0001080368-25-000013,"CORPORATION TRUST CENTER 1209 ORANGE ST, None",WILMINGTON,DE,19801,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012344,1,form_d_standardized.csv,Conexeu Sciences Inc.,0002066836,0002060755-25-000021,"50 WEST LIBERTY STREET, SUITE 880, None",RENO,NV,89501,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012345,1,form_d_standardized.csv,Enquyst Technologies Inc.,0002071109,0002071109-25-000001,"600 SUFFOLK STREET, 2ND FLOOR, None",LOWELL,MA,01854,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012346,1,form_d_standardized.csv,"Fisher Wallace Laboratories, Inc.",0001787792,0001787792-25-000005,"630 FLUSHING AVENUE, BOX 104, None",BROOKLYN,NY,11206,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012347,1,form_d_standardized.csv,"BioCurie, Inc.",0002072544,0002072544-25-000001,"112 SOUTH FRENCH STREET, None",WILMINGTON,DE,19801,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012348,1,form_d_standardized.csv,Neuralink Corp.,0001708503,0001708503-25-000003,"7400 PASEO PADRE PARKWAY, None",FREMONT,CA,94555,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012349,1,form_d_standardized.csv,Aevumed Inc.,0002065988,0002065988-25-000004,"109 GREAT VALLEY PARKWAY, None",MALVERN,PA,19355,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012350,1,form_d_standardized.csv,"Vitro Biopharma, Inc.",0000793171,0001641172-25-014683,"4621 TECHNOLOGY DR., None",GOLDEN,CO,80403,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012351,1,form_d_standardized.csv,Duo Oncology Inc.,0001843372,0001843372-25-000002,"4165 BLAIR ST, None",PITTSBURGH,PA,15207,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012352,1,form_d_standardized.csv,FEMASYS INC,0001339005,0000945621-25-000546,"3950 JOHNS CREEK COURT, SUITE 100",SUWANEE,GA,30024,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012353,1,form_d_standardized.csv,Valorem Biotech LLC,0002071840,0002071840-25-000001,"3616 PAWNEE PASS S., None",AUSTIN,TX,78738,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012354,1,form_d_standardized.csv,X-Tension Inc,0002068909,0002068909-25-000001,"100 POPULATIC STREET, None",FRANKLIN,MA,02038,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012355,1,form_d_standardized.csv,"ViroMissile, Inc.",0001974798,0001974798-25-000003,"505 COAST BLVD SOUTH, SUITE 208, None",LA JOLLA,CA,92037,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012356,1,form_d_standardized.csv,"ClearNote Health, Inc.",0001865556,0001865556-25-000001,"10578 SCIENCE CENTER DRIVE, SUITE 210",SAN DIEGO,CA,92121,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012357,1,form_d_standardized.csv,"TUNDRA TARGETED THERAPEUTICS, INC.",0002070659,0000892712-25-000073,"503 S PROSPECT AVE, None",MADISON,WI,53711,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012358,1,form_d_standardized.csv,Betaliq Inc,0001772435,0001772435-25-000003,"905 E Martin Luther King Jr. Drive, Suite 240",Tarpon Springs,FL,34689,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012359,1,form_d_standardized.csv,"Vascular Perfusion Solutions, Inc.",0001779735,0001288320-25-000004,"8647 WURZBACH ROAD, SUITE J-200, None",SAN ANTONIO,TX,78240,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012360,1,form_d_standardized.csv,"Jaguar Health, Inc.",0001585608,0000950123-25-005905,"200 Pine St., Ste 400, None",San Francisco,CA,94104,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012361,1,form_d_standardized.csv,Liquet Medical Inc.,0001887812,0001887812-25-000003,"5619 COUNTRY HILLS LANE, None",GLEN ALLEN,VA,23059,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012362,1,form_d_standardized.csv,"Branch Therapeutics, Inc.",0002067625,0002067625-25-000001,"2450 HOLCOMBE BLVD, TMCI PARTNERS OFFICE 1.319",HOUSTON,TX,77021,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012363,1,form_d_standardized.csv,"Reprogram Biosciences, Inc.",0002069701,0002069701-25-000001,"28 Geary St, Suite 625 #5028",San Francisco,CA,94108,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012364,1,form_d_standardized.csv,"Mitotherapeutix, LLC",0001657701,0001657701-25-000002,"4 Research Drive, None",Woodbridge,CT,06525,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012365,1,form_d_standardized.csv,"Nature's Toolbox, Inc.",0001798793,0001798793-25-000001,"7701 INNOVATION WAY NE, None",RIO RANCHO,NM,87144,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012366,1,form_d_standardized.csv,"AutoIVF, Inc.",0001807161,0001807161-25-000003,"22 STRATHMORE ROAD, SUITE 317, None",NATICK,MA,01760,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012367,1,form_d_standardized.csv,"Aloft Biotechnologies, Inc.",0002069497,0002069497-25-000002,"12085 RESEARCH DRIVE, LAB 185, None",ALACHUA,FL,32615,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012368,1,form_d_standardized.csv,"NeuroQuest Development Center, Inc.",0002066102,0002066102-25-000002,"2032 COSGROVE AVE., None",NORTH CHARLESTON,SC,29405,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012369,1,form_d_standardized.csv,"MSKAi, LLC",0001939582,0001939582-25-000002,"1779 Kirby Parkway, Suite 1-208, None",MEMPHIS,TN,38138,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012370,1,form_d_standardized.csv,"ENCOMPASS TECHNOLOGIES, INC.",0001816168,0001816168-25-000003,"2730 N. Deer Run Rd, None",Carson City,NV,89701,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012371,1,form_d_standardized.csv,FORE US Bio Inc.,0001990659,0001990659-25-000002,"3675 MARKET STREET, SUITE 200",PHILADELPHIA,PA,19104,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012372,1,form_d_standardized.csv,Crosslink Therapeutics Inc.,0002067583,0002067583-25-000002,"349-351 NEWBURY STREET, None",BOSTON,MA,02115,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012373,1,form_d_standardized.csv,Mind Pharmaceuticals Corp,0002068220,0002068220-25-000001,"12-R, 100 YORK STREET, None",NEW HAVEN,CT,06511,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012374,1,form_d_standardized.csv,Frontier Health LLC,0002067960,0002067960-25-000002,"1350 EAST FLAMINGO ROAD #67, None",LAS VEGAS,NV,89119,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012375,1,form_d_standardized.csv,"Vesicor Therapeutics, Inc.",0001993074,0000935836-25-000325,"207 S. SANTA ANITA STREET, SUITE P-15, None",SAN GABRIEL,CA,91776,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012376,1,form_d_standardized.csv,"Arthrotak, LLC",0002060458,0002060458-25-000001,"9575 NEVADA TRAIL, None",MISSOULA,MT,59808,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012377,1,form_d_standardized.csv,"Character Biosciences, Inc.",0002066192,0002066192-25-000001,"155 Second St., Ste. 105, None",Jersey City,NJ,07302,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012378,1,form_d_standardized.csv,"VuEssence, Inc.",0001675398,0001709409-25-000006,"17633 GUNN HIGHWAY, STE 107",ODESSA,FL,33556,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012379,1,form_d_standardized.csv,"PATH EX, Inc.",0001705898,0001705898-25-000002,"2450 HOLCOMBE BLVD., STE J, None",HOUSTON,TX,77021,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012380,1,form_d_standardized.csv,Niche Biopharmaceuticals LLC,0001846144,0001846144-25-000002,"22345 BRACKETTS ROAD, None",SHOREWOOD,MN,55331,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012381,1,form_d_standardized.csv,Anavatos Bio Inc.,0002067551,0002067551-25-000001,"2314 NORTH 46TH STREET, None",SEATTLE,WA,98103,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012382,1,form_d_standardized.csv,"Stork Therapeutics, Inc.",0002059988,0002059988-25-000001,"325 15TH AVENUE, None",SAN FRANCISCO,CA,94118,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012383,1,form_d_standardized.csv,"Trefoil Therapeutics, Inc.",0001691855,0001691855-25-000002,"c/o Dodson and Dodson, 14417 Ranch Trail Drive",El Cajon,CA,92021,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012384,1,form_d_standardized.csv,"LifeBridge Innovations, PBC",0001696893,0001696893-25-000002,"862 E. WILDMERE AVENUE, None",LONGWOOD,FL,32750,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012385,1,form_d_standardized.csv,"OncoResponse, Inc",0001655774,0001123292-25-000198,"609 MAIN STREET, SUITE 4200",HOUSTON,TX,77002,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012386,1,form_d_standardized.csv,Virtual Incision Corp,0001380771,0001380771-25-000002,"1501 OLD CHENEY RD, None",LINCOLN,NE,68512,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012387,1,form_d_standardized.csv,"Reunion Neuroscience, Inc.",0002007993,0002007993-25-000003,"1 HIGH STREET COURT, None",MORRISTOWN,NJ,07960,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012388,1,form_d_standardized.csv,"Salve Therapeutics, Inc.",0002065545,0002065545-25-000001,"461 W 6TH ST, SUITE 201",SAN PEDRO,CA,90731,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012389,1,form_d_standardized.csv,Red Sky Health Corp,0002052216,0002052216-25-000001,"30405 SOLON ROAD, SUITE 14",SOLON,OH,44139,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012390,1,form_d_standardized.csv,"Mivax Therapeutics, Inc.",0002066303,0002066303-25-000002,"701 CHINA BASIN ST, APT 605",SAN FRANCISCO,CA,94158,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012391,1,form_d_standardized.csv,"Vivamed, Inc.",0002066306,0002066306-25-000001,"124 IDAHO AVE., #404, None",SANTA MONICA,CA,90403,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012392,1,form_d_standardized.csv,"Genesis New Ventures, LLC",0001937493,0001937493-25-000002,"9575 NEVADA TRAIL, None",MISSOULA,MT,59808,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012393,1,form_d_standardized.csv,"Axitan Holdings, Inc.",0002065976,0002065976-25-000001,"25 MADICO DR., None",COMER,GA,30629,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012394,1,form_d_standardized.csv,"Florey Biosciences, Inc.",0002066011,0002066011-25-000001,"160 ALEWIFE BROOK PKWY #1378, None",CAMBRIDGE,MA,02138,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012395,1,form_d_standardized.csv,"Decoy Therapeutics, Inc.",0002065438,0001079973-25-000699,"1 BROADWAY, 14TH FLOOR",CAMBRIDGE,MA,02142,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012396,1,form_d_standardized.csv,"Astek Diagnostics, Inc.",0001972498,0001972498-25-000001,"1450 S. Rolling Road, Suite 3.019",Halethorpe,MD,21227,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012397,1,form_d_standardized.csv,"AKADEUM LIFE SCIENCES, INC.",0001622872,0001622872-25-000002,"674 S WAGNER RD., None",ANN ARBOR,MI,48103,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012398,1,form_d_standardized.csv,"Xilis, Inc.",0001796056,0001231919-25-000033,"31 ALEXANDRIA WAY, None",DURHAM,NC,27713,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012399,1,form_d_standardized.csv,"Centerline Biomedical, Inc.",0001998847,0001998847-25-000002,"4535 Renaissance Parkway, None",Warrensville Heights,OH,44128,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
ENT-012400,1,form_d_standardized.csv,PhAST Corp.,0001887754,0001595931-25-000001,"38 WAREHAM STREET, FLOOR 2",BOSTON,MA,02118,US,form_d,,,,,,,,,,,no_website_cannot_check_pages,no_website_cannot_check_pages,no_website_cannot_check_pages
